source_airport_id,target_airport_id
43,221
43,227
43,235
43,253
43,314
43,337
44,175
44,252
44,255
45,1
45,21
45,54
45,80
45,141
45,175
45,284
45,293
45,307
45,327
45,362
45,368
46,50
46,280
46,305
46,312
46,322
46,323
46,337
46,353
46,371
46,386
47,242
48,27
48,34
48,166
48,241
48,260
49,4
49,18
49,30
49,58
49,88
49,105
49,126
49,140
49,170
49,189
49,199
49,303
49,318
50,71
50,116
50,122
50,129
50,147
50,194
50,205
50,238
50,275
50,326
50,352
50,358
50,359
50,388
51,7
51,40
51,62
51,87
51,182
51,220
51,221
51,261
51,386
52,11
52,37
52,82
52,89
52,132
52,232
52,277
52,360
53,103
53,220
53,288
54,12
54,39
54,141
54,161
54,177
54,337
55,130
55,169
55,397
56,40
56,114
56,116
56,117
56,127
56,177
56,182
56,200
56,204
56,297
56,298
56,372
56,393
57,240
58,15
58,62
58,98
58,100
58,134
58,168
58,192
58,202
58,244
58,249
58,270
58,312
58,372
58,379
58,385
59,1
59,2
59,5
59,16
59,42
59,107
59,374
60,42
60,194
60,309
61,20
61,99
61,112
61,125
61,200
61,236
61,246
61,270
61,344
62,9
62,94
62,153
62,226
62,380
62,399
63,12
63,111
63,123
63,128
63,295
63,312
64,11
64,70
64,94
64,220
64,233
64,379
65,71
65,75
65,118
65,181
65,187
65,198
65,201
65,202
65,308
65,334
65,353
66,6
66,16
66,49
66,108
66,122
66,161
66,206
67,54
67,97
67,146
67,154
67,172
67,237
67,289
67,299
67,337
67,341
68,33
68,91
68,157
68,169
68,259
69,32
69,34
69,35
69,62
69,98
69,141
69,154
69,224
69,258
69,291
69,303
70,15
70,122
70,189
70,199
70,250
70,337
70,380
70,393
71,16
71,61
71,63
71,65
71,126
71,127
71,302
71,322
71,337
72,20
72,40
72,53
72,64
72,99
72,193
72,195
72,213
72,317
72,334
73,38
73,120
73,151
73,232
73,255
73,286
73,354
74,1
74,274
74,362
75,29
75,72
75,86
75,181
75,188
75,217
75,335
75,353
75,383
76,48
76,62
76,101
76,107
76,138
76,214
76,289
76,293
76,322
76,376
76,377
76,395
77,79
77,327
77,330
77,351
77,377
78,15
78,65
78,100
78,108
78,120
78,133
78,151
78,198
78,237
78,263
78,331
78,348
78,358
79,95
79,105
79,107
79,168
79,273
80,39
80,192
80,276
80,313
80,400
81,146
81,251
81,256
82,10
82,78
82,158
82,211
82,241
82,255
83,40
83,55
83,159
83,233
83,235
83,340
84,21
84,58
84,100
84,148
85,194
85,201
86,74
86,363
86,390
87,40
87,138
87,196
87,215
87,228
87,277
87,321
87,336
88,109
88,148
88,198
88,233
88,318
88,345
89,33
89,62
89,82
89,99
89,115
89,168
89,253
89,351
90,121
90,169
90,176
90,185
90,254
90,329
90,346
91,24
91,98
91,103
91,141
91,176
91,201
91,329
91,331
91,351
91,396
91,397
92,27
92,75
92,76
92,132
92,138
92,153
92,169
92,182
92,193
92,226
92,240
92,253
92,255
92,322
92,359
92,384
93,65
93,177
93,181
93,224
93,228
93,332
93,351
94,76
94,90
94,122
94,139
94,277
94,312
94,325
94,328
94,329
94,338
94,372
95,101
95,138
95,188
95,281
95,293
95,370
95,374
96,76
96,98
96,111
96,144
96,157
96,163
96,176
97,4
97,64
97,129
97,173
97,184
97,241
97,309
97,342
97,352
97,398
98,6
98,83
98,138
98,182
98,211
98,329
98,352
99,59
99,71
99,126
99,136
99,158
99,182
99,200
99,259
99,300
99,308
99,312
99,378
100,33
100,143
100,175
100,250
101,18
101,30
101,79
101,157
101,371
102,40
102,150
102,171
102,236
102,325
102,349
103,39
103,119
103,120
103,197
103,388
104,16
104,103
104,120
104,204
104,233
104,242
104,277
104,382
105,12
105,32
105,104
105,133
105,269
105,307
105,330
106,121
106,133
106,169
106,177
106,297
106,304
107,100
107,307
108,74
108,90
108,141
108,144
108,193
108,214
108,220
108,272
108,275
108,396
109,65
109,101
109,126
109,144
109,149
109,164
109,169
109,176
109,188
109,193
109,199
109,270
109,295
109,336
109,378
109,380
109,384
110,49
110,83
110,148
110,194
110,246
110,265
110,328
110,393
111,40
111,57
111,78
111,99
111,108
111,177
111,260
111,275
111,285
111,303
111,327
111,332
111,339
111,367
111,396
112,12
112,127
112,131
112,143
112,163
112,169
112,177
112,178
112,180
112,290
112,297
112,315
112,392
113,32
113,97
113,329
113,371
114,1
114,42
114,110
114,129
114,174
114,274
114,293
114,307
114,364
114,378
114,384
115,10
115,32
115,51
115,114
115,122
115,149
115,151
115,200
115,228
115,246
115,255
115,268
115,315
115,334
115,354
115,382
116,67
116,118
116,154
116,163
116,224
116,228
116,276
116,277
116,312
116,323
116,352
117,4
118,1
118,32
118,106
118,123
118,136
118,227
118,243
118,276
118,314
118,331
118,338
118,379
119,30
119,41
119,170
119,366
119,386
120,27
120,35
120,71
120,92
120,214
120,237
120,240
120,286
121,7
121,44
121,63
121,99
121,184
121,189
121,199
121,200
121,248
121,263
121,284
121,329
121,390
122,7
122,35
122,78
122,97
122,104
122,139
122,215
122,220
122,318
122,396
123,7
123,10
123,67
123,95
123,165
123,257
123,331
123,358
123,397
124,66
124,72
124,86
124,162
124,181
124,241
124,306
124,399
125,57
125,158
125,237
125,337
125,387
125,389
125,395
126,34
126,43
126,65
126,159
126,351
127,10
127,103
127,226
127,398
128,84
128,122
128,275
128,288
128,387
128,398
129,32
129,35
129,169
129,337
130,22
130,83
130,165
130,180
130,311
130,331
131,24
131,46
131,60
131,106
131,143
131,151
131,185
131,200
131,244
131,270
131,376
132,59
132,65
132,71
132,93
132,115
132,124
132,127
132,171
132,198
132,224
132,327
132,349
133,246
133,265
133,384
133,385
134,4
134,105
134,128
134,155
134,161
134,209
134,236
134,244
134,300
134,366
134,376
135,41
135,82
135,148
135,183
135,187
135,274
135,276
135,294
135,315
136,34
136,41
136,64
136,255
136,335
136,373
137,146
137,242
137,257
138,53
138,56
138,69
138,195
138,321
138,371
139,50
139,62
139,68
139,101
139,110
139,111
139,200
139,397
139,398
140,34
140,44
140,59
140,89
140,154
140,221
141,68
141,88
141,113
141,163
141,185
141,189
141,200
141,214
141,238
141,303
141,308
142,21
142,69
142,117
142,122
143,10
143,40
143,109
143,354
144,142
144,184
144,192
144,194
144,260
144,376
145,50
145,55
145,69
145,87
145,100
145,110
145,122
145,165
145,175
145,192
145,203
145,275
145,276
145,316
145,352
146,155
147,88
147,89
147,152
147,206
147,329
147,385
147,390
148,24
148,44
148,61
148,85
148,175
148,275
148,318
148,355
148,390
149,72
149,73
149,103
150,9
150,98
150,153
150,177
150,179
150,196
150,294
150,330
150,351
150,370
150,382
151,116
151,215
151,368
152,67
152,82
152,195
152,201
152,272
152,338
152,354
152,365
153,54
153,55
153,83
153,108
153,129
153,198
153,295
153,312
153,322
153,372
153,374
153,398
153,399
154,66
154,114
154,173
154,226
154,235
154,313
154,322
154,338
154,339
154,342
155,111
156,216
156,256
157,56
157,255
157,260
157,348
157,374
157,396
158,22
158,57
158,62
158,65
158,90
158,95
158,181
158,272
158,295
158,384
158,393
159,57
159,98
159,180
159,246
159,263
159,287
159,307
159,347
160,394
161,3
161,65
161,67
161,123
161,141
161,272
161,289
161,337
161,351
161,377
162,71
162,252
162,315
162,316
162,390
163,7
163,24
163,67
163,153
163,186
163,201
163,342
164,69
164,71
164,108
164,268
164,319
164,367
165,57
165,88
165,105
165,399
166,148
166,203
166,360
166,393
167,22
167,323
168,24
168,178
168,275
168,323
168,349
169,6
169,20
169,165
169,232
169,246
169,305
169,342
170,50
170,56
170,90
170,108
170,206
170,302
170,339
171,2
171,27
171,103
171,249
171,332
172,223
172,307
173,25
173,138
173,163
173,177
173,201
173,249
173,294
173,336
173,376
174,16
174,29
174,122
174,133
174,158
174,161
174,215
174,234
174,244
174,272
174,287
174,367
175,113
175,120
175,125
175,161
175,206
175,302
175,351
176,18
176,153
176,307
177,18
177,43
177,96
177,139
177,181
177,182
177,393
178,1
178,82
178,111
178,143
178,147
178,265
178,281
178,295
178,297
178,393
178,396
179,14
179,23
179,41
179,54
179,85
179,105
179,109
179,141
179,149
179,162
179,187
179,300
179,313
179,328
179,335
180,13
180,118
180,178
180,197
180,232
180,281
181,36
181,64
181,191
181,323
181,348
182,15
182,95
182,108
182,177
182,188
182,240
182,329
182,359
183,279
183,381
184,21
184,29
184,35
184,78
184,96
184,181
184,191
184,329
185,35
185,181
185,331
185,334
186,8
186,36
186,119
186,209
186,223
186,246
186,249
186,355
186,364
187,63
187,70
187,88
187,126
187,135
187,148
187,196
187,197
187,199
187,220
187,228
187,254
187,358
188,70
188,134
188,149
188,179
188,294
188,301
188,342
188,363
189,68
189,105
189,163
189,211
189,281
189,304
189,329
190,59
190,82
190,114
190,142
190,168
190,192
191,78
191,126
191,322
191,331
191,346
191,359
191,384
192,40
192,75
192,140
192,142
192,163
192,396
193,7
193,15
193,40
193,41
193,42
193,44
193,150
193,163
193,257
193,290
193,390
194,67
194,76
194,92
194,136
194,214
194,254
194,255
194,354
194,384
195,43
195,103
195,115
195,169
195,226
195,332
195,370
196,15
196,48
196,120
196,298
196,365
197,2
197,186
197,201
197,329
197,349
198,181
199,7
199,56
199,89
199,134
199,163
199,352
199,360
200,50
200,58
200,95
200,105
200,108
200,139
200,180
200,301
200,323
200,340
201,11
201,152
201,163
201,216
201,218
201,366
201,388
202,53
202,64
202,73
202,138
202,231
202,249
202,253
202,281
202,300
203,3
203,7
203,85
203,117
203,126
203,175
203,305
204,23
204,116
204,193
204,203
204,240
205,29
205,38
205,59
205,63
205,64
205,110
205,124
205,163
205,166
205,168
205,202
205,217
205,255
205,300
205,314
205,319
205,328
205,343
205,364
206,133
206,290
206,369
206,376
206,378
206,393
207,124
207,142
207,276
207,316
207,372
208,242
208,282
209,7
209,64
209,67
209,96
209,124
209,175
209,188
209,224
209,252
209,255
209,264
209,325
209,388
209,399
210,257
211,45
211,47
211,108
211,126
211,127
211,128
211,140
211,323
211,327
211,337
211,348
212,69
212,83
212,207
212,220
212,288
212,327
212,338
212,384
213,40
213,43
213,62
213,120
213,133
213,162
213,226
213,244
213,294
213,314
214,10
214,88
214,99
214,120
214,128
214,235
214,247
214,327
214,337
214,379
215,38
215,58
215,90
215,101
215,130
215,206
215,323
215,333
216,50
216,274
217,10
217,53
217,179
217,200
217,240
217,260
218,49
218,59
218,67
218,96
218,226
218,232
218,332
219,256
220,98
220,215
220,271
220,348
220,370
221,61
221,104
221,111
221,237
221,388
221,395
222,41
222,247
223,35
223,63
223,67
223,68
223,108
223,168
223,211
223,236
223,272
223,276
223,320
223,382
224,24
224,38
224,46
224,67
224,114
224,209
224,270
225,279
226,40
226,64
226,82
226,109
226,113
226,169
227,30
227,50
227,79
227,94
227,106
227,224
228,36
228,63
228,163
228,172
228,248
228,323
229,24
229,63
229,67
229,121
229,135
229,193
229,214
229,290
229,301
229,352
229,386
230,40
230,108
230,189
230,223
230,238
231,27
231,29
231,45
231,62
231,163
231,185
231,254
231,270
231,275
231,303
231,326
231,327
232,75
232,151
232,189
232,192
232,199
232,208
232,269
232,303
232,307
232,325
233,3
233,17
233,120
233,154
233,162
233,215
233,231
233,249
233,277
234,34
234,275
234,351
235,107
235,125
235,147
235,189
235,254
235,280
235,346
236,70
236,104
236,267
236,271
236,314
236,317
237,18
237,59
237,114
237,308
237,340
237,351
238,139
238,311
238,328
238,385
239,8
239,38
239,87
239,89
239,114
239,143
239,193
239,220
239,337
239,360
239,364
239,373
240,48
240,154
240,176
241,161
241,376
241,386
242,13
243,256
244,24
244,94
244,141
244,159
244,176
244,267
244,322
245,123
245,138
245,149
245,365
245,389
245,395
246,67
246,114
246,197
246,312
246,398
247,31
248,16
248,57
248,88
248,158
248,162
248,203
248,205
248,207
248,236
248,267
248,312
248,348
248,373
248,376
248,377
249,99
249,124
249,313
250,122
250,175
250,177
250,263
250,276
250,352
251,77
251,81
251,155
252,175
252,196
252,246
253,27
253,82
253,124
253,159
253,268
253,331
253,358
253,371
254,35
254,95
254,97
254,323
254,362
254,393
255,201
255,252
255,281
255,309
255,362
256,394
257,137
257,357
258,168
259,15
259,35
259,75
259,105
259,120
259,133
259,143
259,176
259,189
259,223
259,244
259,305
259,358
259,399
259,400
260,32
260,34
260,153
260,186
260,227
260,327
260,361
260,375
261,60
261,66
261,71
261,181
261,325
261,370
261,386
261,388
262,15
262,29
262,59
262,108
262,165
262,284
262,389
263,63
263,89
263,91
263,139
263,202
263,281
263,297
263,365
263,366
263,375
264,24
264,39
264,65
264,71
264,115
264,366
265,12
265,43
265,82
265,112
265,216
265,236
265,257
265,262
265,329
266,256
267,29
267,67
267,175
267,190
267,229
267,237
267,238
267,255
267,262
267,377
268,34
268,54
268,128
268,135
268,187
268,202
268,223
268,224
268,255
268,312
268,368
268,395
268,396
268,399
269,5
269,34
269,113
269,144
269,169
269,307
269,309
269,370
270,32
270,130
270,151
270,200
270,237
270,260
270,329
270,331
271,5
271,27
271,97
271,105
271,129
271,139
271,167
271,287
271,355
271,372
271,385
271,393
272,118
272,277
272,367
272,368
272,396
273,86
273,108
273,131
273,269
273,362
274,57
274,82
274,107
274,171
274,214
274,217
274,220
274,226
274,234
274,262
274,289
274,331
274,361
274,379
274,384
275,161
275,349
276,11
276,12
276,28
276,38
276,41
276,65
276,248
276,384
276,388
277,252
277,255
278,54
278,113
278,139
278,158
278,269
278,272
278,307
278,332
278,359
278,371
278,386
279,156
280,18
280,62
280,138
280,161
280,175
280,182
280,198
280,290
280,301
280,345
280,367
281,3
281,18
281,143
281,226
281,269
281,328
281,354
282,156
283,62
283,75
283,76
283,135
283,148
283,195
283,289
283,365
283,386
284,207
285,43
285,78
285,110
285,122
285,135
285,142
285,166
285,176
285,186
285,224
285,240
285,252
285,294
285,378
285,387
286,29
286,148
286,150
286,161
286,200
286,296
286,311
286,318
286,386
287,78
287,80
287,97
287,174
287,213
288,21
288,71
288,311
288,336
289,40
289,62
289,86
289,127
289,195
290,72
290,87
290,166
290,178
290,192
290,198
290,396
291,50
291,56
291,132
291,165
291,294
292,392
293,332
294,52
294,132
294,148
294,231
294,351
294,382
295,22
295,36
295,96
295,133
295,158
295,312
295,327
295,348
296,44
296,57
296,111
296,143
296,147
296,178
296,186
296,289
296,290
296,315
297,131
297,200
298,7
298,104
298,126
298,171
298,255
298,261
298,281
298,328
298,390
298,400
299,25
299,51
300,66
300,109
300,112
300,206
300,348
300,352
300,374
300,395
301,248
301,268
301,290
301,351
301,365
301,396
302,24
302,56
302,67
302,237
302,246
302,255
302,260
302,361
303,5
303,36
303,51
303,168
303,182
303,194
303,236
303,295
303,321
303,330
303,332
304,84
304,97
304,169
304,263
304,272
304,343
305,75
305,76
305,154
305,174
305,203
305,273
305,385
306,80
306,85
306,154
306,246
306,315
307,66
307,95
307,112
307,317
307,362
307,374
308,144
308,241
308,265
308,271
309,3
309,50
309,139
309,165
309,207
309,212
309,237
309,284
309,333
310,247
311,131
311,327
311,332
311,352
311,358
311,372
311,384
312,63
312,82
312,122
312,127
312,168
312,189
312,198
312,237
312,250
312,293
312,377
312,384
313,166
314,41
314,43
314,70
314,71
314,124
314,127
314,128
314,315
314,323
314,400
315,162
315,277
316,93
316,124
316,133
316,138
316,203
316,353
316,368
316,398
317,5
317,15
317,24
317,34
317,88
317,125
317,126
317,201
317,384
318,54
318,65
318,121
319,27
319,69
319,141
319,297
319,320
319,339
320,12
320,40
320,63
320,79
320,120
320,259
320,309
320,338
321,7
321,56
321,168
321,195
321,299
321,386
321,390
322,34
322,109
322,138
322,161
322,231
322,240
322,275
322,300
322,332
322,339
323,12
323,34
323,57
323,59
323,60
323,64
323,126
323,158
323,177
323,203
323,377
324,41
324,62
324,72
324,79
324,104
324,128
324,163
324,185
324,214
324,283
324,373
324,379
325,22
325,53
325,71
325,82
325,139
325,164
325,173
325,177
325,203
325,281
325,289
325,393
326,210
327,45
327,48
327,112
327,113
327,323
328,42
328,125
328,127
328,174
328,226
328,269
328,386
329,26
329,57
329,64
329,133
329,206
330,4
330,45
330,73
330,206
330,207
330,300
330,359
331,20
331,123
331,218
331,250
331,305
331,339
332,24
332,49
332,58
332,70
332,96
332,228
332,241
332,274
332,329
332,338
332,339
333,70
333,202
333,227
333,288
333,330
334,36
334,41
334,80
334,352
335,11
335,15
335,28
335,115
335,187
335,211
335,261
335,286
335,314
335,318
335,337
335,387
336,65
337,49
337,54
337,86
337,241
337,250
337,291
337,365
338,29
338,100
338,273
338,384
338,398
339,157
339,214
339,231
339,352
340,17
340,94
340,99
340,168
340,195
340,226
340,246
340,333
341,44
341,102
341,161
341,166
341,217
341,232
341,233
341,246
341,280
342,62
342,100
342,178
342,203
342,337
342,343
342,359
343,19
343,29
343,83
343,96
343,362
344,16
344,121
344,133
344,206
345,36
345,44
345,53
345,80
345,149
345,184
345,314
345,360
345,373
345,379
346,18
346,22
346,67
346,97
346,122
346,158
346,182
346,223
346,272
346,278
346,302
347,219
347,266
348,57
348,65
348,128
348,147
348,178
348,194
348,237
348,327
349,17
349,71
349,249
349,277
349,316
349,340
350,222
350,279
351,40
351,108
351,127
351,345
351,386
352,176
352,177
352,212
352,284
352,303
352,333
352,334
352,346
352,351
352,397
353,173
353,202
353,321
353,370
353,395
354,9
354,35
354,234
354,318
354,335
355,53
355,124
355,135
355,149
355,241
355,280
355,302
355,352
355,353
355,356
355,373
356,162
356,370
357,180
357,257
358,54
358,74
358,89
358,94
358,118
358,248
358,300
358,314
358,397
359,60
359,94
359,169
359,212
359,330
360,31
360,88
360,115
360,141
361,10
361,116
361,122
361,240
361,285
362,6
362,57
362,66
362,69
362,107
362,181
362,200
362,203
362,267
362,339
362,395
362,398
363,2
363,25
363,131
363,259
363,277
363,360
363,362
364,53
364,62
364,88
364,122
364,185
365,29
365,45
365,71
365,195
365,250
365,286
365,325
365,328
365,353
365,383
365,386
365,387
366,18
366,22
366,88
366,99
366,138
366,145
366,169
366,205
366,244
366,330
366,398
366,400
367,68
367,74
367,94
367,209
367,246
367,254
367,270
367,285
367,295
367,328
367,386
367,391
367,397
368,118
368,238
368,329
369,16
369,65
369,255
369,339
369,387
370,1
370,43
370,57
370,70
370,82
370,86
370,172
370,203
370,215
370,298
371,121
371,191
371,238
371,276
371,331
372,22
372,97
372,138
372,169
372,170
372,176
372,246
372,287
372,291
372,309
372,385
372,387
373,11
373,17
373,39
373,42
373,164
373,182
373,203
373,229
373,281
373,355
374,10
374,32
374,73
374,144
374,201
374,237
374,346
374,367
374,384
375,54
375,139
375,154
375,161
375,163
375,175
375,327
375,386
375,393
376,44
376,95
376,206
376,246
376,250
376,252
376,387
376,393
377,32
377,271
377,323
378,170
378,198
378,224
378,269
378,320
378,345
378,366
378,386
378,387
379,173
379,363
380,22
380,98
380,116
380,174
381,225
381,229
381,243
382,239
382,281
382,383
383,27
383,101
383,179
383,186
383,206
383,281
383,285
383,337
384,6
384,49
384,89
384,123
384,189
384,200
384,287
384,295
384,302
384,314
384,324
384,369
384,374
384,378
385,4
385,7
385,12
385,63
385,78
385,89
385,110
385,144
385,268
385,281
385,302
385,329
385,383
386,29
386,30
386,34
386,57
386,89
386,154
386,226
386,272
386,337
386,347
386,379
387,1
387,40
387,64
387,74
387,88
387,96
387,110
387,174
387,226
387,255
387,281
387,286
387,308
387,332
387,337
387,359
388,94
388,105
389,98
389,122
389,127
389,189
389,200
389,284
390,44
390,78
390,148
390,161
390,173
390,179
390,250
390,385
391,310
391,350
392,47
392,155
392,266
392,292
393,1
393,6
393,40
393,90
393,189
393,215
393,296
393,317
393,354
394,81
395,15
395,82
395,85
395,116
395,187
395,269
395,375
395,376
395,397
396,51
396,244
396,318
396,378
396,380
396,384
397,5
397,35
397,55
397,67
397,130
397,141
397,154
397,160
397,218
397,272
397,300
398,141
398,147
398,151
398,167
398,212
398,275
398,329
398,341
399,54
399,108
399,121
399,143
399,152
399,258
399,387
400,5
400,20
400,57
400,138
400,198
400,220
400,289
400,343
400,395
