airport_id,name,iata,lat,lon
98,Synthetic Airport 98,A097,40.402885,-70.236084
99,Synthetic Airport 99,A098,32.03988,-117.6993
100,Synthetic Airport 100,A099,35.62714,-115.8714
101,Synthetic Airport 101,A100,43.982735,-87.46751
102,Synthetic Airport 102,A101,39.342045,-106.929596
103,Synthetic Airport 103,A102,33.341797,-99.33606
104,Synthetic Airport 104,A103,41.23039,-72.20351
105,Synthetic Airport 105,A104,42.627106,-125.56288
106,Synthetic Airport 106,A105,38.552654,-107.84733
107,Synthetic Airport 107,A106,41.04672,-86.11151
108,Synthetic Airport 108,A107,41.674835,-89.53388
109,Synthetic Airport 109,A108,34.22567,-99.334206
110,Synthetic Airport 110,A109,39.169716,-101.399216
111,Synthetic Airport 111,A110,41.565254,-75.5223
112,Synthetic Airport 112,A111,35.636738,-117.20437
113,Synthetic Airport 113,A112,43.687267,-104.752815
114,Synthetic Airport 114,A113,32.510765,-96.78728
115,Synthetic Airport 115,A114,36.92547,-122.30425
116,Synthetic Airport 116,A115,32.16366,-95.04885
117,Synthetic Airport 117,A116,29.88733,-81.49503
118,Synthetic Airport 118,A117,49.059116,-2.3246002
119,Synthetic Airport 119,A118,33.12493,-94.01914
120,Synthetic Airport 120,A119,40.87006,-74.223564
121,Synthetic Airport 121,A120,38.700317,-84.78349
122,Synthetic Airport 122,A121,53.857258,0.88941956
123,Synthetic Airport 123,A122,52.931904,-1.5519562
124,Synthetic Airport 124,A123,44.819412,-89.76255
125,Synthetic Airport 125,A124,40.620457,-84.91506
126,Synthetic Airport 126,A125,40.78013,-89.0736
127,Synthetic Airport 127,A126,36.068893,-126.610275
128,Synthetic Airport 128,A127,39.47039,-111.23548
129,Synthetic Airport 129,A128,44.05883,-104.056206
130,Synthetic Airport 130,A129,41.385445,-88.227104
131,Synthetic Airport 131,A130,46.110424,-118.89404
132,Synthetic Airport 132,A131,47.4702,-124.652565
133,Synthetic Airport 133,A132,42.240612,-76.212105
134,Synthetic Airport 134,A133,40.748196,-104.62495
135,Synthetic Airport 135,A134,53.109894,2.181015
136,Synthetic Airport 136,A135,49.02761,2.3317719
137,Synthetic Airport 137,A136,38.87303,-73.72494
138,Synthetic Airport 138,A137,37.115067,-123.672516
139,Synthetic Airport 139,A138,39.99652,-104.41753
140,Synthetic Airport 140,A139,54.132835,2.561081
141,Synthetic Airport 141,A140,38.084484,-73.94344
142,Synthetic Airport 142,A141,34.136177,-97.934494
143,Synthetic Airport 143,A142,50.975365,0.43040466
144,Synthetic Airport 144,A143,41.03706,-104.27633
145,Synthetic Airport 145,A144,39.30436,-73.553825
146,Synthetic Airport 146,A145,37.05481,-100.54037
147,Synthetic Airport 147,A146,44.2877,-86.57102
148,Synthetic Airport 148,A147,34.488014,-118.165985
149,Synthetic Airport 149,A148,30.052727,-119.08931
150,Synthetic Airport 150,A149,41.994324,-74.29814
151,Synthetic Airport 151,A150,30.869465,-96.01483
152,Synthetic Airport 152,A151,33.700256,-116.94938
153,Synthetic Airport 153,A152,37.555443,-123.612
154,Synthetic Airport 154,A153,37.144714,-105.69268
155,Synthetic Airport 155,A154,39.78836,-122.89474
156,Synthetic Airport 156,A155,36.544506,-124.216675
157,Synthetic Airport 157,A156,54.667206,1.7454681
158,Synthetic Airport 158,A157,38.54733,-124.1397
159,Synthetic Airport 159,A158,42.95884,-87.576866
160,Synthetic Airport 160,A159,38.11835,-120.39452
161,Synthetic Airport 161,A160,29.679264,-82.21427
162,Synthetic Airport 162,A161,31.873743,-120.07557
163,Synthetic Airport 163,A162,38.270695,-104.926186
164,Synthetic Airport 164,A163,36.274063,-121.34967
165,Synthetic Airport 165,A164,42.112103,-104.280235
166,Synthetic Airport 166,A165,35.70054,-84.29607
167,Synthetic Airport 167,A166,42.116486,-85.39196
168,Synthetic Airport 168,A167,41.146065,-74.88257
169,Synthetic Airport 169,A168,38.669758,-89.222275
170,Synthetic Airport 170,A169,35.829273,-95.71518
171,Synthetic Airport 171,A170,51.00423,-0.18807983
172,Synthetic Airport 172,A171,42.19103,-85.99363
173,Synthetic Airport 173,A172,40.017788,-71.594444
174,Synthetic Airport 174,A173,41.13655,-106.81748
175,Synthetic Airport 175,A174,33.492603,-122.524765
176,Synthetic Airport 176,A175,34.16168,-117.272385
177,Synthetic Airport 177,A176,51.62934,-0.5076294
178,Synthetic Airport 178,A177,24.76662,-79.69371
179,Synthetic Airport 179,A178,40.739605,-89.66649
180,Synthetic Airport 180,A179,52.239517,1.1681976
181,Synthetic Airport 181,A180,41.393177,-74.1965
182,Synthetic Airport 182,A181,42.09564,-72.649414
183,Synthetic Airport 183,A182,35.781937,-95.19518
184,Synthetic Airport 184,A183,31.167965,-84.17326
185,Synthetic Airport 185,A184,38.29213,-88.049126
186,Synthetic Airport 186,A185,24.977962,-81.62347
187,Synthetic Airport 187,A186,35.42881,-91.656654
188,Synthetic Airport 188,A187,25.698187,-82.9647
189,Synthetic Airport 189,A188,38.334007,-86.46847
190,Synthetic Airport 190,A189,45.14481,-90.85929
191,Synthetic Airport 191,A190,38.614292,-123.98008
192,Synthetic Airport 192,A191,34.63035,-119.54837
193,Synthetic Airport 193,A192,40.308746,-89.32658
194,Synthetic Airport 194,A193,51.66069,1.688034
195,Synthetic Airport 195,A194,32.52656,-85.15355
196,Synthetic Airport 196,A195,37.344845,-120.59955
197,Synthetic Airport 197,A196,34.668465,-87.20892
198,Synthetic Airport 198,A197,41.978397,-90.135475
199,Synthetic Airport 199,A198,40.393547,-119.45545
200,Synthetic Airport 200,A199,41.5869,-87.22356
