airport_id,name,iata,lat,lon
157,Synthetic Airport 157,A156,50.74787,-0.9516144
158,Synthetic Airport 158,A157,36.46239,-119.99441
159,Synthetic Airport 159,A158,34.742218,-82.321304
160,Synthetic Airport 160,A159,24.650415,-78.032394
161,Synthetic Airport 161,A160,38.755127,-75.843666
162,Synthetic Airport 162,A161,33.708733,-116.900604
163,Synthetic Airport 163,A162,25.275572,-82.94007
164,Synthetic Airport 164,A163,43.862732,-87.929596
165,Synthetic Airport 165,A164,50.094765,3.9908752
166,Synthetic Airport 166,A165,48.521454,2.0581055
167,Synthetic Airport 167,A166,33.610806,-83.063515
168,Synthetic Airport 168,A167,41.474476,-121.11322
169,Synthetic Airport 169,A168,45.258606,-89.56763
170,Synthetic Airport 170,A169,32.40462,-83.76194
171,Synthetic Airport 171,A170,39.315178,-103.76662
172,Synthetic Airport 172,A171,42.619434,-89.95228
173,Synthetic Airport 173,A172,40.655014,-87.47225
174,Synthetic Airport 174,A173,33.157608,-83.29824
175,Synthetic Airport 175,A174,39.312412,-104.20138
176,Synthetic Airport 176,A175,35.52829,-121.47112
177,Synthetic Airport 177,A176,32.41073,-84.82683
178,Synthetic Airport 178,A177,32.677723,-86.60914
179,Synthetic Airport 179,A178,41.118027,-73.6478
180,Synthetic Airport 180,A179,39.614628,-91.67591
181,Synthetic Airport 181,A180,51.68713,-1.8107605
182,Synthetic Airport 182,A181,37.89822,-102.41718
183,Synthetic Airport 183,A182,36.00959,-118.73389
184,Synthetic Airport 184,A183,31.699549,-117.513
185,Synthetic Airport 185,A184,40.92982,-101.76804
186,Synthetic Airport 186,A185,44.49418,-85.1489
187,Synthetic Airport 187,A186,40.317883,-121.20393
188,Synthetic Airport 188,A187,43.60658,-88.1922
189,Synthetic Airport 189,A188,25.331585,-78.694336
190,Synthetic Airport 190,A189,47.59157,-121.11916
191,Synthetic Airport 191,A190,40.440643,-106.95493
192,Synthetic Airport 192,A191,40.75698,-107.16253
193,Synthetic Airport 193,A192,43.1698,-85.72797
194,Synthetic Airport 194,A193,43.700645,-78.253044
195,Synthetic Airport 195,A194,41.535824,-121.00303
196,Synthetic Airport 196,A195,32.536015,-83.68626
197,Synthetic Airport 197,A196,35.001045,-82.35771
198,Synthetic Airport 198,A197,39.145107,-101.075905
199,Synthetic Airport 199,A198,51.161747,2.3365173
200,Synthetic Airport 200,A199,54.457336,2.7767334
201,Synthetic Airport 201,A200,33.28795,-95.270454
202,Synthetic Airport 202,A201,41.191433,-121.233604
203,Synthetic Airport 203,A202,32.816864,-94.762505
204,Synthetic Airport 204,A203,40.33524,-104.55175
205,Synthetic Airport 205,A204,39.844948,-89.58239
206,Synthetic Airport 206,A205,43.478916,-122.31908
207,Synthetic Airport 207,A206,32.807297,-87.47448
208,Synthetic Airport 208,A207,51.597046,-1.4068604
209,Synthetic Airport 209,A208,36.933464,-118.11146
210,Synthetic Airport 210,A209,37.16263,-103.49393
211,Synthetic Airport 211,A210,35.258675,-118.61652
212,Synthetic Airport 212,A211,25.941591,-81.344215
213,Synthetic Airport 213,A212,33.662632,-87.82529
214,Synthetic Airport 214,A213,31.34575,-97.97841
215,Synthetic Airport 215,A214,36.200397,-98.45892
216,Synthetic Airport 216,A215,44.93248,-87.78147
217,Synthetic Airport 217,A216,41.259876,-73.49481
218,Synthetic Airport 218,A217,37.39204,-122.39514
219,Synthetic Airport 219,A218,41.149586,-77.476944
220,Synthetic Airport 220,A219,37.33736,-115.39636
221,Synthetic Airport 221,A220,46.26498,-72.78761
222,Synthetic Airport 222,A221,33.66717,-84.30548
223,Synthetic Airport 223,A222,41.12262,-88.452545
224,Synthetic Airport 224,A223,37.01813,-72.79998
225,Synthetic Airport 225,A224,39.239296,-81.843956
226,Synthetic Airport 226,A225,38.433975,-72.47306
227,Synthetic Airport 227,A226,39.369858,-124.607666
228,Synthetic Airport 228,A227,33.90315,-99.46072
229,Synthetic Airport 229,A228,35.57168,-101.68035
230,Synthetic Airport 230,A229,49.750668,-0.13500977
231,Synthetic Airport 231,A230,37.401047,-72.29146
232,Synthetic Airport 232,A231,47.751152,-119.82462
233,Synthetic Airport 233,A232,38.446762,-122.06872
234,Synthetic Airport 234,A233,42.94403,-72.11047
235,Synthetic Airport 235,A234,37.271614,-75.57662
236,Synthetic Airport 236,A235,36.715946,-121.31436
237,Synthetic Airport 237,A236,32.376072,-97.26992
238,Synthetic Airport 238,A237,30.194498,-98.35666
239,Synthetic Airport 239,A238,47.127533,-125.65627
240,Synthetic Airport 240,A239,49.054604,-119.995735
241,Synthetic Airport 241,A240,39.79179,-109.17343
242,Synthetic Airport 242,A241,39.097916,-86.6567
243,Synthetic Airport 243,A242,41.33889,-75.38254
244,Synthetic Airport 244,A243,49.172787,-121.09715
245,Synthetic Airport 245,A244,34.718647,-85.53767
246,Synthetic Airport 246,A245,41.44111,-103.17338
247,Synthetic Airport 247,A246,30.637917,-118.84878
248,Synthetic Airport 248,A247,26.723227,-82.38245
249,Synthetic Airport 249,A248,38.827564,-123.42038
250,Synthetic Airport 250,A249,39.89371,-77.00906
251,Synthetic Airport 251,A250,41.869347,-87.36765
252,Synthetic Airport 252,A251,39.101215,-71.705894
253,Synthetic Airport 253,A252,49.92813,-121.48025
254,Synthetic Airport 254,A253,33.34934,-118.2054
255,Synthetic Airport 255,A254,32.05694,-115.84023
256,Synthetic Airport 256,A255,51.848698,-2.7952576
257,Synthetic Airport 257,A256,40.8702,-72.67664
258,Synthetic Airport 258,A257,43.31791,-87.89708
259,Synthetic Airport 259,A258,35.95676,-123.32881
260,Synthetic Airport 260,A259,39.292274,-72.687706
261,Synthetic Airport 261,A260,26.569323,-82.58401
262,Synthetic Airport 262,A261,44.33794,-104.949715
263,Synthetic Airport 263,A262,42.914993,-87.239975
264,Synthetic Airport 264,A263,34.899105,-124.715836
265,Synthetic Airport 265,A264,47.79435,-122.78474
266,Synthetic Airport 266,A265,31.346704,-95.995125
267,Synthetic Airport 267,A266,43.749504,-120.41199
268,Synthetic Airport 268,A267,38.491688,-106.56501
269,Synthetic Airport 269,A268,50.324017,1.3376007
270,Synthetic Airport 270,A269,38.464787,-122.97546
271,Synthetic Airport 271,A270,35.550133,-96.860855
272,Synthetic Airport 272,A271,44.260155,-89.01099
273,Synthetic Airport 273,A272,41.48256,-103.11936
274,Synthetic Airport 274,A273,39.78164,-75.19465
275,Synthetic Airport 275,A274,40.960625,-73.219215
276,Synthetic Airport 276,A275,39.78278,-103.9226
277,Synthetic Airport 277,A276,40.44891,-120.8757
278,Synthetic Airport 278,A277,36.321613,-124.46467
279,Synthetic Airport 279,A278,32.84675,-116.867935
280,Synthetic Airport 280,A279,43.64414,-73.7191
281,Synthetic Airport 281,A280,34.062725,-94.14442
282,Synthetic Airport 282,A281,41.081734,-88.60266
283,Synthetic Airport 283,A282,40.97925,-74.9222
284,Synthetic Airport 284,A283,40.94878,-73.90089
285,Synthetic Airport 285,A284,42.36078,-88.54155
286,Synthetic Airport 286,A285,39.233055,-122.72832
287,Synthetic Airport 287,A286,40.599644,-107.22128
288,Synthetic Airport 288,A287,39.497017,-108.84888
289,Synthetic Airport 289,A288,32.635845,-87.37726
290,Synthetic Airport 290,A289,29.449352,-98.23651
291,Synthetic Airport 291,A290,50.60441,0.3880005
292,Synthetic Airport 292,A291,39.923553,-123.01831
293,Synthetic Airport 293,A292,40.32063,-106.60982
294,Synthetic Airport 294,A293,32.342987,-84.75626
295,Synthetic Airport 295,A294,32.42285,-96.93338
296,Synthetic Airport 296,A295,31.934532,-78.922745
297,Synthetic Airport 297,A296,34.23298,-81.887566
298,Synthetic Airport 298,A297,37.97343,-118.050316
299,Synthetic Airport 299,A298,44.273872,-76.70425
300,Synthetic Airport 300,A299,49.865444,-122.67768
