airport_id,name,iata,lat,lon
250,Synthetic Airport 250,A249,41.524086,-86.67346
251,Synthetic Airport 251,A250,39.848377,-87.15169
252,Synthetic Airport 252,A251,39.09666,-89.35882
253,Synthetic Airport 253,A252,39.694836,-103.274155
254,Synthetic Airport 254,A253,37.309906,-86.23157
255,Synthetic Airport 255,A254,40.248154,-107.578186
256,Synthetic Airport 256,A255,35.527744,-82.82606
257,Synthetic Airport 257,A256,43.58464,-122.50568
258,Synthetic Airport 258,A257,40.998363,-76.80357
259,Synthetic Airport 259,A258,31.570173,-119.71948
260,Synthetic Airport 260,A259,40.975292,-73.70145
261,Synthetic Airport 261,A260,39.527813,-120.46635
262,Synthetic Airport 262,A261,32.863663,-118.80303
263,Synthetic Airport 263,A262,41.85543,-106.20305
264,Synthetic Airport 264,A263,31.944324,-86.42534
265,Synthetic Airport 265,A264,33.68587,-86.99639
266,Synthetic Airport 266,A265,32.220787,-84.62486
267,Synthetic Airport 267,A266,40.6201,-75.24715
268,Synthetic Airport 268,A267,32.39047,-95.80453
269,Synthetic Airport 269,A268,36.105015,-75.11312
270,Synthetic Airport 270,A269,39.71168,-71.694374
271,Synthetic Airport 271,A270,46.241066,-122.695206
272,Synthetic Airport 272,A271,45.059937,-87.809456
273,Synthetic Airport 273,A272,27.73477,-97.22047
274,Synthetic Airport 274,A273,33.550076,-84.66891
275,Synthetic Airport 275,A274,27.158894,-77.136566
276,Synthetic Airport 276,A275,41.112995,-123.70884
277,Synthetic Airport 277,A276,53.783813,-1.4053955
278,Synthetic Airport 278,A277,39.510326,-105.09793
279,Synthetic Airport 279,A278,35.49981,-95.735695
280,Synthetic Airport 280,A279,39.34754,-106.54244
281,Synthetic Airport 281,A280,46.82404,-119.4874
282,Synthetic Airport 282,A281,31.966825,-98.85987
283,Synthetic Airport 283,A282,36.61872,-123.41662
284,Synthetic Airport 284,A283,54.21238,-0.23265076
285,Synthetic Airport 285,A284,36.351154,-104.33077
286,Synthetic Airport 286,A285,30.610054,-120.16002
287,Synthetic Airport 287,A286,39.20848,-120.65027
288,Synthetic Airport 288,A287,52.09912,3.106842
289,Synthetic Airport 289,A288,27.186892,-80.296135
290,Synthetic Airport 290,A289,32.833145,-82.93902
291,Synthetic Airport 291,A290,34.936073,-116.94432
292,Synthetic Airport 292,A291,46.65181,-117.28261
293,Synthetic Airport 293,A292,32.30295,-83.933525
294,Synthetic Airport 294,A293,24.591463,-79.339325
295,Synthetic Airport 295,A294,47.372295,-122.72892
296,Synthetic Airport 296,A295,25.575111,-79.49239
297,Synthetic Airport 297,A296,24.653439,-80.67538
298,Synthetic Airport 298,A297,54.227264,-1.0185394
299,Synthetic Airport 299,A298,47.961407,-122.64042
300,Synthetic Airport 300,A299,39.57861,-71.91658
301,Synthetic Airport 301,A300,36.882915,-105.16919
302,Synthetic Airport 302,A301,46.912422,-120.5551
303,Synthetic Airport 303,A302,30.029892,-84.59256
304,Synthetic Airport 304,A303,39.8132,-85.53399
305,Synthetic Airport 305,A304,39.29653,-90.10232
306,Synthetic Airport 306,A305,49.29701,-2.5172424
307,Synthetic Airport 307,A306,25.71269,-79.007256
308,Synthetic Airport 308,A307,18.946177,-77.31
309,Synthetic Airport 309,A308,43.04453,-74.57452
310,Synthetic Airport 310,A309,47.81785,-126.23604
311,Synthetic Airport 311,A310,50.087055,1.7758636
312,Synthetic Airport 312,A311,35.878704,-121.365295
313,Synthetic Airport 313,A312,41.53515,-75.09544
314,Synthetic Airport 314,A313,25.03068,-77.49705
315,Synthetic Airport 315,A314,35.791172,-94.33915
316,Synthetic Airport 316,A315,41.13724,-88.982376
317,Synthetic Airport 317,A316,35.234413,-123.02836
318,Synthetic Airport 318,A317,34.25119,-121.00258
319,Synthetic Airport 319,A318,39.895473,-72.394005
320,Synthetic Airport 320,A319,43.462914,-85.18693
321,Synthetic Airport 321,A320,36.890354,-103.62736
322,Synthetic Airport 322,A321,27.751867,-76.41762
323,Synthetic Airport 323,A322,40.965668,-105.328255
324,Synthetic Airport 324,A323,40.803226,-89.576
325,Synthetic Airport 325,A324,53.46138,-1.5979004
326,Synthetic Airport 326,A325,29.639584,-85.86372
327,Synthetic Airport 327,A326,37.099293,-88.133804
328,Synthetic Airport 328,A327,39.858288,-106.253136
329,Synthetic Airport 329,A328,26.08346,-78.74775
330,Synthetic Airport 330,A329,51.671375,1.8439484
331,Synthetic Airport 331,A330,32.275734,-93.90198
332,Synthetic Airport 332,A331,48.022587,-1.4356079
333,Synthetic Airport 333,A332,42.523434,-90.37398
334,Synthetic Airport 334,A333,32.694317,-119.191925
335,Synthetic Airport 335,A334,35.14355,-118.35819
336,Synthetic Airport 336,A335,40.533394,-74.74984
337,Synthetic Airport 337,A336,30.807018,-83.58921
338,Synthetic Airport 338,A337,33.577587,-96.15615
339,Synthetic Airport 339,A338,38.691326,-121.79605
340,Synthetic Airport 340,A339,38.677246,-124.14252
341,Synthetic Airport 341,A340,35.69928,-120.86812
342,Synthetic Airport 342,A341,31.356857,-120.19227
343,Synthetic Airport 343,A342,38.683388,-127.20777
344,Synthetic Airport 344,A343,36.986984,-122.90421
345,Synthetic Airport 345,A344,41.227226,-85.904915
346,Synthetic Airport 346,A345,35.115543,-84.76834
347,Synthetic Airport 347,A346,35.224445,-87.88562
348,Synthetic Airport 348,A347,42.47438,-88.98252
349,Synthetic Airport 349,A348,41.035496,-86.11771
350,Synthetic Airport 350,A349,35.384888,-97.17512
351,Synthetic Airport 351,A350,37.293716,-105.375015
352,Synthetic Airport 352,A351,39.350113,-107.49705
353,Synthetic Airport 353,A352,40.786575,-74.40297
354,Synthetic Airport 354,A353,30.401392,-86.23253
355,Synthetic Airport 355,A354,30.974173,-94.70175
356,Synthetic Airport 356,A355,34.88883,-84.35216
357,Synthetic Airport 357,A356,50.812504,0.597229
358,Synthetic Airport 358,A357,48.869934,-4.058975
359,Synthetic Airport 359,A358,36.47072,-84.96884
360,Synthetic Airport 360,A359,32.78786,-95.99842
361,Synthetic Airport 361,A360,39.58419,-101.929634
362,Synthetic Airport 362,A361,36.068962,-95.05701
363,Synthetic Airport 363,A362,29.488132,-99.074455
364,Synthetic Airport 364,A363,40.433784,-82.86092
365,Synthetic Airport 365,A364,31.341963,-85.23569
366,Synthetic Airport 366,A365,42.80733,-74.82906
367,Synthetic Airport 367,A366,38.546753,-74.854904
368,Synthetic Airport 368,A367,37.8787,-87.02967
369,Synthetic Airport 369,A368,34.435963,-119.53724
370,Synthetic Airport 370,A369,40.0097,-106.448494
371,Synthetic Airport 371,A370,52.966377,-1.8182983
372,Synthetic Airport 372,A371,33.05481,-120.22108
373,Synthetic Airport 373,A372,30.635666,-98.04015
374,Synthetic Airport 374,A373,38.977345,-72.9624
375,Synthetic Airport 375,A374,39.451706,-106.512344
376,Synthetic Airport 376,A375,35.209976,-125.1374
377,Synthetic Airport 377,A376,40.44946,-73.19805
378,Synthetic Airport 378,A377,38.912212,-74.35633
379,Synthetic Airport 379,A378,46.5725,-121.50228
380,Synthetic Airport 380,A379,40.028923,-76.03692
381,Synthetic Airport 381,A380,44.689606,-88.62762
382,Synthetic Airport 382,A381,46.138332,-89.993706
383,Synthetic Airport 383,A382,50.796368,-125.359184
384,Synthetic Airport 384,A383,41.404255,-89.37638
385,Synthetic Airport 385,A384,49.872967,-1.2246704
386,Synthetic Airport 386,A385,35.58105,-84.382706
387,Synthetic Airport 387,A386,35.42462,-99.849724
388,Synthetic Airport 388,A387,42.42017,-72.88752
389,Synthetic Airport 389,A388,32.69271,-116.91016
390,Synthetic Airport 390,A389,40.430813,-104.58738
391,Synthetic Airport 391,A390,39.29224,-106.024864
392,Synthetic Airport 392,A391,44.023857,-90.05902
393,Synthetic Airport 393,A392,43.819572,-86.569214
394,Synthetic Airport 394,A393,42.418224,-90.00369
395,Synthetic Airport 395,A394,41.158424,-85.96835
396,Synthetic Airport 396,A395,50.965008,-126.33637
397,Synthetic Airport 397,A396,34.054974,-88.643234
398,Synthetic Airport 398,A397,41.547848,-104.376915
399,Synthetic Airport 399,A398,41.806545,-76.71581
400,Synthetic Airport 400,A399,49.086517,-120.92271
401,Synthetic Airport 401,A400,49.863003,-123.66819
402,Synthetic Airport 402,A401,32.289986,-98.5403
403,Synthetic Airport 403,A402,36.81784,-122.29358
404,Synthetic Airport 404,A403,34.21255,-95.46489
405,Synthetic Airport 405,A404,35.644012,-86.800316
406,Synthetic Airport 406,A405,33.897858,-119.2425
407,Synthetic Airport 407,A406,36.75846,-123.484085
408,Synthetic Airport 408,A407,35.188435,-83.33878
409,Synthetic Airport 409,A408,42.75014,-89.83494
410,Synthetic Airport 410,A409,40.355793,-76.02166
411,Synthetic Airport 411,A410,31.409458,-86.577774
412,Synthetic Airport 412,A411,40.38662,-67.963715
413,Synthetic Airport 413,A412,37.076237,-119.90018
414,Synthetic Airport 414,A413,51.693005,0.1933899
415,Synthetic Airport 415,A414,51.99492,-1.3718414
416,Synthetic Airport 416,A415,31.570536,-96.26464
417,Synthetic Airport 417,A416,41.76775,-77.108444
418,Synthetic Airport 418,A417,32.656345,-85.128105
419,Synthetic Airport 419,A418,48.347813,-120.7593
420,Synthetic Airport 420,A419,34.273457,-84.22022
421,Synthetic Airport 421,A420,42.42727,-107.04904
422,Synthetic Airport 422,A421,25.837914,-80.57398
423,Synthetic Airport 423,A422,40.878723,-122.90524
424,Synthetic Airport 424,A423,32.246075,-94.541595
425,Synthetic Airport 425,A424,38.951534,-72.308914
426,Synthetic Airport 426,A425,43.313446,-87.69186
427,Synthetic Airport 427,A426,39.555706,-83.79568
428,Synthetic Airport 428,A427,42.758335,-88.88228
429,Synthetic Airport 429,A428,52.28798,1.7821655
430,Synthetic Airport 430,A429,33.315628,-96.117134
431,Synthetic Airport 431,A430,34.496967,-84.56975
432,Synthetic Airport 432,A431,42.423195,-88.81085
433,Synthetic Airport 433,A432,40.219543,-121.318726
434,Synthetic Airport 434,A433,33.446564,-81.46171
435,Synthetic Airport 435,A434,30.09724,-121.44179
436,Synthetic Airport 436,A435,46.77458,-122.03484
437,Synthetic Airport 437,A436,43.693153,-86.05421
438,Synthetic Airport 438,A437,27.827354,-81.713905
439,Synthetic Airport 439,A438,35.35707,-119.706856
440,Synthetic Airport 440,A439,42.09944,-85.096146
441,Synthetic Airport 441,A440,38.07337,-105.03138
442,Synthetic Airport 442,A441,40.790794,-123.01219
443,Synthetic Airport 443,A442,46.34604,-121.37558
444,Synthetic Airport 444,A443,39.83729,-87.219826
445,Synthetic Airport 445,A444,42.65674,-121.07594
446,Synthetic Airport 446,A445,41.45792,-121.13465
447,Synthetic Airport 447,A446,39.87244,-101.75311
448,Synthetic Airport 448,A447,38.315094,-87.01089
449,Synthetic Airport 449,A448,39.36783,-120.47035
450,Synthetic Airport 450,A449,52.813,-1.7883759
451,Synthetic Airport 451,A450,22.471363,-79.67447
452,Synthetic Airport 452,A451,43.545033,-88.73535
453,Synthetic Airport 453,A452,51.519325,2.4873657
454,Synthetic Airport 454,A453,38.97881,-121.594696
455,Synthetic Airport 455,A454,43.376163,-71.28571
456,Synthetic Airport 456,A455,24.964455,-80.50247
457,Synthetic Airport 457,A456,37.986687,-85.99604
458,Synthetic Airport 458,A457,51.259632,1.2128143
459,Synthetic Airport 459,A458,36.430683,-122.486916
460,Synthetic Airport 460,A459,28.146646,-82.91701
461,Synthetic Airport 461,A460,36.275295,-122.77788
462,Synthetic Airport 462,A461,32.187435,-98.350464
463,Synthetic Airport 463,A462,41.471676,-101.82739
464,Synthetic Airport 464,A463,31.097446,-97.02252
465,Synthetic Airport 465,A464,34.870914,-120.86742
466,Synthetic Airport 466,A465,34.42369,-117.2253
467,Synthetic Airport 467,A466,40.506863,-71.25479
468,Synthetic Airport 468,A467,38.600414,-103.580025
469,Synthetic Airport 469,A468,34.637474,-95.84794
470,Synthetic Airport 470,A469,31.423458,-117.40881
471,Synthetic Airport 471,A470,34.233757,-99.39313
472,Synthetic Airport 472,A471,35.30593,-122.18017
473,Synthetic Airport 473,A472,34.68966,-120.56267
474,Synthetic Airport 474,A473,31.309273,-120.5457
475,Synthetic Airport 475,A474,41.714405,-73.556175
476,Synthetic Airport 476,A475,41.6243,-91.22761
477,Synthetic Airport 477,A476,36.53337,-122.834236
478,Synthetic Airport 478,A477,25.67438,-78.47163
479,Synthetic Airport 479,A478,39.30216,-104.90329
480,Synthetic Airport 480,A479,35.00464,-83.143456
481,Synthetic Airport 481,A480,32.328396,-120.60778
482,Synthetic Airport 482,A481,40.413788,-104.964165
483,Synthetic Airport 483,A482,46.514027,-127.55706
484,Synthetic Airport 484,A483,40.423843,-90.33024
485,Synthetic Airport 485,A484,46.106697,-123.94424
486,Synthetic Airport 486,A485,30.35781,-94.01491
487,Synthetic Airport 487,A486,37.91728,-118.91534
488,Synthetic Airport 488,A487,51.291386,-4.4987335
489,Synthetic Airport 489,A488,40.19541,-105.805145
490,Synthetic Airport 490,A489,38.405,-89.67597
491,Synthetic Airport 491,A490,46.18197,-119.589096
492,Synthetic Airport 492,A491,36.530117,-117.083084
493,Synthetic Airport 493,A492,43.99767,-88.89409
494,Synthetic Airport 494,A493,46.830376,-121.0647
495,Synthetic Airport 495,A494,37.266815,-120.3894
496,Synthetic Airport 496,A495,33.959557,-119.94843
497,Synthetic Airport 497,A496,27.551296,-78.669136
498,Synthetic Airport 498,A497,42.429592,-103.84503
499,Synthetic Airport 499,A498,26.060635,-79.069115
500,Synthetic Airport 500,A499,51.662197,-3.9334412
