airport_id,name,iata,lat,lon
47,Synthetic Airport 47,A046,32.47837,-82.799545
48,Synthetic Airport 48,A047,43.815018,-122.66692
49,Synthetic Airport 49,A048,33.155045,-84.50009
50,Synthetic Airport 50,A049,32.130367,-86.430016
51,Synthetic Airport 51,A050,53.070538,-4.9151154
52,Synthetic Airport 52,A051,35.694607,-98.51401
53,Synthetic Airport 53,A052,33.03856,-99.14721
54,Synthetic Airport 54,A053,47.60175,-3.7117615
55,Synthetic Airport 55,A054,51.077618,-2.6463165
56,Synthetic Airport 56,A055,38.793045,-75.69498
57,Synthetic Airport 57,A056,41.22013,-103.08393
58,Synthetic Airport 58,A057,50.833115,-120.91738
59,Synthetic Airport 59,A058,52.104855,0.55659485
60,Synthetic Airport 60,A059,38.0121,-119.49793
61,Synthetic Airport 61,A060,54.49911,-2.9944153
62,Synthetic Airport 62,A061,42.03436,-73.20553
63,Synthetic Airport 63,A062,38.920803,-72.88054
64,Synthetic Airport 64,A063,26.213676,-78.30399
65,Synthetic Airport 65,A064,30.962322,-84.50477
66,Synthetic Airport 66,A065,42.94319,-74.05919
67,Synthetic Airport 67,A066,33.377266,-96.44458
68,Synthetic Airport 68,A067,54.467735,-2.330597
69,Synthetic Airport 69,A068,40.696564,-106.30468
70,Synthetic Airport 70,A069,30.333044,-117.14631
71,Synthetic Airport 71,A070,43.549553,-90.447784
72,Synthetic Airport 72,A071,49.599167,-122.488686
73,Synthetic Airport 73,A072,43.47453,-103.1285
74,Synthetic Airport 74,A073,49.81839,0.0011444092
75,Synthetic Airport 75,A074,31.348484,-96.1958
76,Synthetic Airport 76,A075,40.279915,-106.9063
77,Synthetic Airport 77,A076,23.978848,-80.547775
78,Synthetic Airport 78,A077,31.478134,-118.95956
79,Synthetic Airport 79,A078,30.994608,-95.84097
80,Synthetic Airport 80,A079,43.08067,-121.54367
81,Synthetic Airport 81,A080,32.94278,-118.34846
82,Synthetic Airport 82,A081,24.013847,-76.47922
83,Synthetic Airport 83,A082,32.236206,-95.94228
84,Synthetic Airport 84,A083,26.02104,-80.845
85,Synthetic Airport 85,A084,36.73622,-119.615456
86,Synthetic Airport 86,A085,41.956257,-104.7236
87,Synthetic Airport 87,A086,27.580233,-81.403114
88,Synthetic Airport 88,A087,40.15043,-101.372284
89,Synthetic Airport 89,A088,34.15885,-83.258354
90,Synthetic Airport 90,A089,39.5689,-74.36313
91,Synthetic Airport 91,A090,34.812798,-123.65168
92,Synthetic Airport 92,A091,55.7487,-2.5603943
93,Synthetic Airport 93,A092,36.908554,-122.888435
94,Synthetic Airport 94,A093,42.86621,-71.11212
95,Synthetic Airport 95,A094,37.185368,-120.65204
96,Synthetic Airport 96,A095,37.63499,-122.44124
97,Synthetic Airport 97,A096,25.682013,-79.95613
98,Synthetic Airport 98,A097,37.293373,-108.35007
99,Synthetic Airport 99,A098,40.675213,-72.203316
100,Synthetic Airport 100,A099,40.80662,-105.05891
101,Synthetic Airport 101,A100,41.701374,-101.86549
102,Synthetic Airport 102,A101,34.814632,-84.7259
103,Synthetic Airport 103,A102,49.674614,-123.216446
104,Synthetic Airport 104,A103,33.67116,-96.54726
105,Synthetic Airport 105,A104,37.790176,-123.587364
106,Synthetic Airport 106,A105,33.8652,-119.62506
107,Synthetic Airport 107,A106,33.044033,-117.763504
108,Synthetic Airport 108,A107,37.22208,-117.598274
109,Synthetic Airport 109,A108,47.865597,-121.56168
110,Synthetic Airport 110,A109,53.234653,-1.0780945
111,Synthetic Airport 111,A110,33.6877,-117.36099
112,Synthetic Airport 112,A111,46.2722,-121.87213
113,Synthetic Airport 113,A112,44.120502,-101.070496
114,Synthetic Airport 114,A113,26.68045,-80.07025
115,Synthetic Airport 115,A114,43.799755,-72.93072
116,Synthetic Airport 116,A115,41.870743,-74.58697
117,Synthetic Airport 117,A116,25.373549,-80.92043
118,Synthetic Airport 118,A117,28.577852,-97.53261
119,Synthetic Airport 119,A118,47.79872,-119.59195
120,Synthetic Airport 120,A119,34.65314,-122.07424
121,Synthetic Airport 121,A120,29.663582,-116.31265
122,Synthetic Airport 122,A121,54.11639,-0.81803894
123,Synthetic Airport 123,A122,35.55098,-118.97152
124,Synthetic Airport 124,A123,39.069027,-126.060715
125,Synthetic Airport 125,A124,34.203003,-116.57745
126,Synthetic Airport 126,A125,34.03103,-114.10986
127,Synthetic Airport 127,A126,38.629116,-122.6547
128,Synthetic Airport 128,A127,51.941914,2.5994873
129,Synthetic Airport 129,A128,26.098036,-78.39966
130,Synthetic Airport 130,A129,43.615273,-89.086945
131,Synthetic Airport 131,A130,29.180746,-116.689224
132,Synthetic Airport 132,A131,41.798023,-106.274124
133,Synthetic Airport 133,A132,39.52732,-74.182686
134,Synthetic Airport 134,A133,41.716915,-102.03671
135,Synthetic Airport 135,A134,43.138912,-73.26066
136,Synthetic Airport 136,A135,32.395657,-120.55296
137,Synthetic Airport 137,A136,35.663967,-115.38256
138,Synthetic Airport 138,A137,41.54702,-106.6711
139,Synthetic Airport 139,A138,31.585773,-97.16305
140,Synthetic Airport 140,A139,36.642143,-122.87065
141,Synthetic Airport 141,A140,42.267906,-88.03012
142,Synthetic Airport 142,A141,28.49528,-98.5423
143,Synthetic Airport 143,A142,32.0487,-100.10958
144,Synthetic Airport 144,A143,40.26542,-100.76568
145,Synthetic Airport 145,A144,39.77691,-75.47123
146,Synthetic Airport 146,A145,48.295902,-2.0249176
147,Synthetic Airport 147,A146,33.18223,-123.08738
148,Synthetic Airport 148,A147,35.956238,-96.66586
149,Synthetic Airport 149,A148,42.529026,-101.90006
150,Synthetic Airport 150,A149,40.42053,-70.78315
151,Synthetic Airport 151,A150,45.854416,-116.58411
152,Synthetic Airport 152,A151,40.623787,-70.58149
153,Synthetic Airport 153,A152,42.01748,-86.88734
154,Synthetic Airport 154,A153,38.511955,-104.41462
155,Synthetic Airport 155,A154,41.314095,-84.83153
156,Synthetic Airport 156,A155,34.899284,-84.28747
157,Synthetic Airport 157,A156,35.521313,-83.81967
158,Synthetic Airport 158,A157,29.068874,-120.11107
159,Synthetic Airport 159,A158,35.90714,-117.9959
160,Synthetic Airport 160,A159,33.180336,-92.883354
161,Synthetic Airport 161,A160,36.25258,-118.33998
162,Synthetic Airport 162,A161,25.765099,-79.28044
163,Synthetic Airport 163,A162,34.53009,-89.02362
164,Synthetic Airport 164,A163,45.265312,-85.00905
165,Synthetic Airport 165,A164,36.03854,-86.954895
166,Synthetic Airport 166,A165,37.1326,-115.38729
167,Synthetic Airport 167,A166,42.362057,-87.22755
168,Synthetic Airport 168,A167,36.21539,-106.1868
169,Synthetic Airport 169,A168,28.611221,-120.94822
170,Synthetic Airport 170,A169,26.426552,-79.111824
171,Synthetic Airport 171,A170,23.744814,-80.17895
172,Synthetic Airport 172,A171,34.914494,-98.83777
173,Synthetic Airport 173,A172,33.336777,-97.03409
174,Synthetic Airport 174,A173,37.358864,-123.5224
175,Synthetic Airport 175,A174,35.63623,-82.88118
176,Synthetic Airport 176,A175,42.36685,-88.628944
177,Synthetic Airport 177,A176,39.111736,-124.73824
178,Synthetic Airport 178,A177,34.569843,-97.14161
179,Synthetic Airport 179,A178,33.548088,-98.09955
180,Synthetic Airport 180,A179,53.054718,2.5410461
181,Synthetic Airport 181,A180,35.22279,-85.321754
182,Synthetic Airport 182,A181,37.906578,-76.389824
183,Synthetic Airport 183,A182,40.097935,-73.88467
184,Synthetic Airport 184,A183,33.402523,-84.9453
185,Synthetic Airport 185,A184,50.71642,0.06324768
186,Synthetic Airport 186,A185,38.799374,-87.507774
187,Synthetic Airport 187,A186,32.80892,-120.51006
188,Synthetic Airport 188,A187,38.30207,-122.53474
189,Synthetic Airport 189,A188,34.329422,-118.67651
190,Synthetic Airport 190,A189,40.67207,-124.84111
191,Synthetic Airport 191,A190,32.429546,-85.645096
192,Synthetic Airport 192,A191,32.03654,-96.722336
193,Synthetic Airport 193,A192,38.712185,-107.94723
194,Synthetic Airport 194,A193,50.839592,-2.7220001
195,Synthetic Airport 195,A194,36.415413,-123.424805
196,Synthetic Airport 196,A195,36.11525,-104.981384
197,Synthetic Airport 197,A196,26.488085,-79.39942
198,Synthetic Airport 198,A197,53.449955,-3.3095703
199,Synthetic Airport 199,A198,39.864395,-121.933754
200,Synthetic Airport 200,A199,45.277393,-121.21947
