source_airport_id,target_airport_id
75,8
76,4
76,9
76,34
76,52
76,55
76,68
76,74
76,86
76,91
76,104
76,115
76,117
77,1
77,2
77,18
77,42
77,55
77,111
77,122
77,129
77,148
78,10
78,81
78,86
78,96
78,97
78,98
79,3
79,17
79,30
79,46
79,52
79,74
79,118
80,1
80,4
80,19
80,35
80,40
80,43
80,71
80,74
80,77
80,85
80,99
80,104
80,142
81,3
81,13
81,42
81,46
81,54
81,56
81,60
81,69
81,94
81,96
81,98
81,147
82,27
82,86
82,137
82,140
83,61
83,62
83,87
83,92
83,128
84,16
84,25
84,32
84,54
84,64
84,102
84,125
84,135
84,141
84,143
85,55
85,105
85,140
86,55
86,56
86,115
87,7
87,41
87,80
87,83
87,89
87,99
87,119
87,147
87,148
88,7
88,12
88,25
88,32
88,33
88,51
88,96
88,143
89,1
89,47
89,56
89,62
89,79
89,105
89,122
89,126
89,150
90,44
90,45
90,56
90,70
90,108
90,109
91,13
91,27
91,50
91,52
91,70
91,92
91,98
91,111
92,6
92,34
92,115
92,145
93,10
93,19
93,23
93,40
93,76
93,135
94,27
94,32
94,56
94,71
94,106
94,129
94,140
95,29
95,82
96,23
96,46
96,70
97,11
97,16
97,86
97,87
97,93
98,66
98,67
98,138
99,3
99,14
99,115
99,146
100,17
101,22
101,33
101,45
101,92
101,132
102,79
103,40
103,44
103,71
103,83
103,96
103,108
103,121
103,131
103,145
104,23
104,34
104,81
104,85
104,124
104,127
104,136
105,10
105,11
105,26
105,41
105,84
105,140
106,31
106,42
106,43
106,79
106,121
106,125
106,127
106,148
107,40
107,47
107,55
108,5
108,36
108,38
108,43
108,117
108,127
109,2
109,35
109,45
109,105
110,62
110,66
110,69
110,97
110,104
110,129
111,41
111,43
111,55
111,91
111,101
111,109
111,115
111,137
111,141
112,58
112,118
113,10
113,20
113,24
113,32
113,64
113,71
113,93
113,97
113,108
113,117
113,123
113,128
113,132
113,139
113,145
113,148
114,45
114,55
114,115
114,148
115,32
115,74
115,82
115,102
115,143
116,23
116,38
116,76
116,87
116,96
116,99
117,22
117,52
117,73
117,92
117,115
117,136
117,148
118,130
119,61
119,64
119,77
119,78
119,80
119,83
119,86
119,98
119,104
119,117
119,125
119,129
119,134
120,23
120,46
120,84
121,1
121,3
121,7
121,46
121,54
121,65
121,98
121,101
121,102
121,108
121,114
121,124
122,24
122,27
122,36
122,78
122,81
122,85
122,94
122,100
122,147
123,14
123,17
123,30
123,86
123,125
123,145
123,150
124,22
124,64
124,97
124,99
124,127
124,129
125,7
125,74
125,80
125,89
126,10
126,40
126,41
126,55
126,62
126,64
126,80
126,82
126,146
127,14
127,15
127,137
127,138
127,148
127,149
127,150
128,57
128,108
128,124
129,17
129,64
129,66
129,70
129,147
130,63
131,24
131,38
131,56
131,90
131,100
131,110
131,116
131,137
132,16
132,20
132,53
132,93
132,98
132,102
132,106
132,113
132,146
132,148
133,68
133,100
133,105
133,134
134,9
134,25
134,93
135,75
135,95
135,118
136,26
136,76
136,110
136,122
136,127
137,25
137,66
137,76
137,91
138,11
138,24
138,39
138,53
138,61
138,66
138,67
139,31
139,50
139,69
139,86
139,148
140,23
140,35
140,93
141,51
141,86
141,97
141,105
141,128
142,144
143,25
143,60
143,84
143,88
143,110
143,120
144,49
144,58
144,112
145,20
145,24
145,50
145,57
145,89
145,108
145,123
145,128
146,23
146,28
146,42
146,102
146,149
147,97
147,123
147,134
148,64
148,90
148,146
149,16
149,50
150,5
150,26
150,40
150,87
150,101
150,125
