source_airport_id,target_airport_id
246,106
246,123
246,202
246,209
246,457
246,476
246,574
247,40
247,372
248,88
248,101
248,222
248,504
249,44
249,81
249,126
249,199
249,226
249,274
249,344
249,386
249,431
249,488
250,3
250,26
250,31
250,38
250,357
250,399
250,431
250,436
250,474
250,537
250,540
250,545
250,553
250,581
250,583
250,595
251,225
252,123
252,178
252,192
252,232
252,263
252,288
252,399
252,448
252,532
253,114
253,170
253,423
253,465
253,540
254,117
254,149
254,150
254,177
254,353
254,496
254,537
254,589
254,598
255,60
255,70
255,267
255,296
255,473
256,114
256,157
256,213
256,252
256,447
256,507
257,117
257,166
258,157
258,216
258,268
258,317
258,371
258,581
259,49
259,155
259,180
259,222
259,527
259,542
260,21
260,34
260,46
260,259
260,273
260,287
260,401
260,480
260,485
260,505
260,574
260,591
260,600
261,95
261,190
261,281
261,287
261,411
262,58
262,108
262,240
262,362
262,371
262,458
262,463
263,9
263,21
263,33
263,38
263,230
263,317
263,339
263,365
263,405
263,414
263,421
263,538
263,543
263,557
263,597
264,109
264,157
264,158
264,245
264,329
264,398
264,454
264,493
264,556
264,581
265,473
265,524
266,110
266,164
266,205
266,261
266,263
266,271
266,274
266,281
266,329
266,378
266,389
266,431
266,465
266,507
266,597
267,96
267,563
268,128
268,218
268,224
268,271
268,406
268,579
269,201
269,343
270,133
270,144
270,311
270,351
270,388
270,551
271,14
271,334
271,572
272,25
272,35
272,102
272,213
272,448
272,534
272,549
273,33
273,35
273,42
273,209
273,302
273,468
273,547
273,568
274,86
274,166
274,387
274,572
275,69
275,264
275,288
275,371
275,419
275,437
275,553
276,58
276,219
276,220
276,308
276,396
276,478
276,495
276,592
277,91
277,113
277,189
277,197
277,226
277,319
277,335
277,459
277,488
277,558
278,118
278,200
279,8
279,91
279,136
279,213
279,215
279,221
279,312
279,419
279,467
279,487
279,498
279,512
280,33
280,63
280,66
280,186
280,188
280,332
280,334
280,509
280,584
281,67
281,163
281,178
281,186
281,301
281,393
281,430
281,437
281,527
281,545
282,179
282,263
282,417
282,481
282,489
283,10
283,58
283,159
283,478
283,515
283,577
284,320
284,376
284,477
284,479
284,489
285,249
285,393
285,490
285,526
286,171
287,56
287,87
287,120
287,253
287,352
287,426
287,491
287,516
287,532
287,537
287,539
287,543
287,566
287,591
287,592
288,15
288,36
288,87
288,178
288,185
288,217
288,310
288,359
288,396
288,573
289,76
289,102
289,129
289,179
289,206
289,227
289,230
289,324
289,369
289,574
290,9
290,18
290,37
290,140
290,249
290,273
290,314
290,354
290,468
290,484
290,517
291,67
291,194
291,290
291,307
291,319
291,457
292,103
292,106
292,314
292,387
292,416
292,479
292,588
292,600
293,79
293,118
293,125
294,10
294,27
294,68
294,223
294,224
294,282
294,345
294,373
294,488
294,526
295,103
295,180
295,187
295,313
295,321
295,397
295,425
295,427
295,480
295,499
295,588
296,239
296,530
297,178
297,230
297,398
297,433
297,486
298,68
298,271
298,281
298,385
298,437
298,506
298,549
299,20
299,77
299,87
299,111
299,120
299,347
299,396
299,401
299,411
299,489
299,570
299,573
299,576
299,579
300,19
300,46
300,106
300,107
300,150
300,282
300,458
301,108
301,147
301,220
301,233
301,258
301,452
301,465
301,474
301,488
301,560
301,600
302,59
302,95
302,136
302,139
302,173
302,258
302,424
303,25
303,120
303,129
303,168
303,288
303,347
303,425
303,529
303,546
303,557
304,47
304,112
304,261
304,262
304,264
304,279
304,357
304,366
304,518
304,536
304,574
305,96
305,118
306,11
306,136
306,179
306,216
306,252
306,415
306,513
306,516
306,533
307,59
307,116
307,126
307,161
307,237
307,281
307,373
307,542
307,545
308,206
308,444
308,478
308,569
309,179
309,180
309,287
309,405
309,545
310,29
310,111
310,146
310,395
310,478
311,325
312,100
312,161
312,223
312,299
312,545
313,18
313,42
313,96
313,220
313,283
313,301
313,431
313,557
313,591
314,45
314,163
314,225
314,347
314,365
314,501
315,49
315,107
315,397
315,441
315,465
316,34
316,46
316,66
316,93
316,106
316,137
316,152
316,305
316,317
316,386
316,443
316,531
317,49
317,75
317,132
317,291
317,344
317,358
317,382
317,553
317,561
318,12
318,351
318,376
319,5
319,169
319,180
319,433
319,465
319,489
319,536
319,577
320,152
320,165
320,174
320,258
320,287
320,326
320,474
320,505
320,560
321,147
322,80
322,116
322,302
322,378
322,465
323,59
323,161
323,179
323,234
323,243
323,346
323,398
323,427
323,516
323,567
323,584
324,188
324,243
324,323
324,387
324,392
324,409
324,532
324,598
325,322
325,434
325,521
326,178
326,258
326,275
326,367
326,538
326,543
326,597
327,13
327,24
327,120
327,224
327,258
327,262
327,294
327,304
327,411
327,522
327,552
327,600
328,64
328,91
328,168
328,184
328,370
328,458
328,538
328,579
329,104
329,130
329,183
329,243
329,352
329,431
329,504
330,70
330,551
331,3
331,54
331,84
331,218
331,249
331,338
331,530
331,539
332,20
332,53
332,300
332,310
332,326
332,491
332,537
333,12
334,83
334,109
334,111
334,158
334,219
334,227
334,288
334,408
334,514
334,518
334,559
334,560
335,3
335,6
335,18
335,113
335,135
335,192
335,203
335,236
335,240
335,474
335,522
335,558
336,129
336,180
336,217
336,268
336,516
337,171
338,72
338,137
338,203
338,218
338,322
338,327
338,376
338,402
338,431
338,458
338,470
338,490
339,165
339,172
339,213
339,280
339,458
339,512
340,260
340,273
340,300
340,527
341,6
341,11
341,438
341,567
342,18
342,44
342,87
342,150
342,178
342,183
342,224
342,233
342,258
342,420
342,532
342,542
343,114
343,265
343,325
343,388
343,395
344,69
344,104
344,108
344,117
344,229
344,276
344,289
344,313
344,334
344,347
344,352
344,428
344,536
344,553
344,561
344,576
344,579
344,597
345,72
345,91
345,359
345,546
346,16
346,18
346,54
346,232
346,234
346,243
346,357
346,367
346,430
346,474
346,491
346,576
346,599
347,137
347,317
347,326
347,451
347,542
348,108
348,468
348,510
348,564
349,95
349,178
349,515
349,559
350,43
350,106
350,109
350,141
350,178
350,315
350,319
350,328
350,366
350,529
350,561
350,589
351,52
351,235
351,242
351,434
351,551
352,55
352,104
352,106
352,120
352,129
352,134
352,147
352,199
352,205
352,210
352,220
352,232
352,539
353,43
353,72
353,174
353,225
353,360
353,458
353,460
353,508
354,31
354,95
354,139
354,284
354,310
354,338
354,341
354,382
354,415
354,539
354,565
355,20
355,76
355,94
355,216
355,220
355,391
355,476
356,29
356,51
356,112
356,197
356,276
356,291
356,384
356,385
356,401
356,448
356,464
356,470
356,480
356,508
356,581
357,44
357,55
357,109
357,124
357,161
357,250
357,361
357,369
357,463
357,549
357,561
357,581
358,1
358,46
358,213
358,237
358,238
358,294
358,399
358,450
358,461
358,512
358,536
358,566
359,190
359,205
359,257
359,553
360,109
360,234
360,389
361,166
361,377
361,543
361,558
361,591
362,44
362,197
362,236
362,245
362,349
362,523
363,57
363,80
363,306
363,319
363,320
363,327
363,426
363,499
363,520
364,318
365,7
365,138
365,189
365,245
365,420
365,425
365,486
365,549
366,99
366,191
366,232
366,282
366,307
366,355
366,357
366,444
366,592
367,3
367,156
367,229
367,374
367,433
367,590
368,96
368,372
368,440
368,473
369,46
369,120
369,233
369,381
369,545
370,192
370,300
370,363
370,397
370,542
371,20
371,30
371,47
371,184
371,198
371,199
371,234
371,288
371,339
371,352
371,408
372,473
373,56
373,72
373,335
373,389
373,531
373,539
374,17
374,23
374,68
374,109
374,191
374,264
374,423
374,430
374,510
374,532
374,549
374,560
374,573
375,285
375,357
375,438
375,501
376,108
376,113
376,137
376,198
376,227
376,236
376,253
376,411
376,447
376,451
376,477
376,525
376,540
376,573
377,11
377,38
377,63
377,384
377,489
377,569
378,3
378,62
378,125
378,134
378,336
378,556
378,581
379,51
379,61
379,101
379,254
379,287
379,288
379,428
379,446
379,495
380,61
380,205
380,225
380,366
380,478
380,482
380,504
380,527
381,17
381,79
381,109
381,156
381,177
381,230
381,237
381,287
381,312
381,323
381,444
381,451
382,22
382,125
382,217
382,245
382,264
382,307
382,463
382,482
382,501
382,507
382,516
382,598
383,6
383,31
383,152
383,223
383,249
383,262
383,268
383,285
383,308
383,375
383,527
383,531
383,538
383,553
383,595
384,93
384,138
384,153
384,154
384,162
384,298
384,312
384,314
385,10
385,48
385,231
385,319
385,430
385,487
385,492
385,569
386,29
386,62
386,91
386,110
386,120
386,218
386,224
386,326
386,353
386,370
386,377
386,428
386,514
386,531
386,555
386,564
387,38
387,76
387,87
387,254
387,376
387,403
387,478
387,541
388,118
388,131
388,144
389,14
389,161
389,246
389,282
389,287
389,312
389,358
389,400
389,463
389,590
390,12
390,127
391,21
391,83
391,122
391,146
391,154
391,191
391,207
391,538
392,18
392,140
392,203
392,360
392,469
392,556
393,34
393,89
393,113
393,209
393,314
393,495
393,533
393,599
394,3
394,19
394,142
394,309
394,361
394,371
394,481
394,567
394,588
395,61
395,430
396,28
396,148
396,505
397,202
397,214
397,275
397,324
397,396
397,473
397,483
397,529
397,530
398,10
398,14
398,16
398,74
398,138
398,168
398,215
398,285
398,323
398,357
398,486
399,198
399,227
400,35
400,109
400,116
400,230
400,266
400,395
400,502
401,64
401,120
401,166
401,295
401,374
401,483
401,558
401,573
402,4
402,14
402,15
402,18
402,98
402,173
402,361
402,416
402,423
402,451
402,494
402,525
402,568
402,578
403,300
403,384
403,464
403,476
403,599
404,28
404,34
404,92
404,224
404,386
404,405
404,449
404,533
404,573
404,588
405,24
405,37
405,64
405,116
405,177
405,230
405,245
405,264
405,319
405,380
405,444
405,540
406,313
406,362
406,378
407,81
407,224
407,357
407,438
407,553
407,561
408,78
408,264
408,271
408,334
408,444
408,448
408,549
408,591
409,110
409,192
409,204
409,336
409,385
409,435
409,462
409,498
409,506
409,508
409,515
409,557
410,15
410,61
410,128
410,207
410,225
410,240
410,279
410,327
410,557
410,560
410,595
411,20
411,117
411,289
411,383
411,416
411,478
412,4
412,263
412,322
412,329
412,417
412,536
413,110
413,134
413,219
413,398
413,495
413,577
414,28
414,41
414,56
414,68
414,109
414,223
414,248
414,261
414,277
414,381
414,443
414,469
414,484
414,490
414,571
414,595
414,599
415,9
415,46
415,141
415,246
415,294
415,302
415,310
415,429
415,550
416,44
416,92
416,136
416,230
416,463
416,545
416,567
417,122
417,336
417,557
417,597
418,29
418,83
418,400
419,44
419,176
419,221
419,230
419,276
419,315
419,355
419,526
419,598
420,161
420,207
420,289
420,292
420,334
420,504
420,516
420,598
421,92
421,94
421,111
421,114
421,148
421,188
421,206
421,220
421,357
421,383
421,423
421,427
421,522
421,523
422,171
422,318
422,330
422,594
423,19
423,147
423,150
423,357
423,584
424,20
424,160
424,377
424,382
424,417
424,423
424,515
424,516
424,535
424,557
425,29
425,32
425,44
425,98
425,153
425,198
425,404
425,487
425,559
426,48
426,147
426,223
426,272
426,275
426,304
426,321
426,331
426,458
426,470
426,542
426,589
427,98
427,114
427,165
427,248
427,251
427,283
427,324
427,345
427,383
427,405
427,453
427,565
427,572
427,574
428,85
428,86
428,130
428,149
428,194
428,231
428,241
428,445
428,464
428,482
429,14
429,17
429,18
429,224
429,341
429,383
429,415
429,488
429,528
430,27
430,39
430,153
430,329
430,340
430,360
430,378
430,380
430,467
430,482
430,577
430,581
431,106
431,150
431,223
431,453
431,516
431,546
431,577
432,24
432,62
432,129
432,216
432,228
432,248
432,281
432,323
432,397
432,441
432,448
432,459
432,502
432,504
432,519
433,36
433,64
433,92
433,183
433,198
433,202
433,376
433,518
433,526
433,545
433,553
433,589
433,597
434,372
434,471
435,50
435,93
435,130
435,274
435,382
435,424
435,485
435,506
435,569
435,582
435,583
436,9
436,62
436,104
436,304
436,332
436,380
436,424
436,463
436,560
436,568
437,20
437,56
437,164
437,197
437,203
437,251
437,307
437,430
437,500
437,516
437,541
437,599
438,158
438,215
438,247
438,341
438,378
438,425
438,461
438,472
438,510
438,523
438,553
439,267
439,278
439,325
439,330
439,580
440,200
440,235
440,269
440,364
441,18
441,122
441,535
442,239
442,440
442,551
443,22
443,130
443,197
443,214
443,335
443,345
443,359
443,385
443,396
443,461
444,4
444,38
444,59
444,89
444,90
444,213
444,218
444,292
444,369
444,430
444,498
444,592
445,26
445,69
445,116
445,128
445,197
445,322
445,371
445,566
445,598
446,223
446,251
446,307
446,458
447,67
447,182
447,252
447,304
447,374
448,79
448,87
448,102
448,106
448,170
448,193
448,275
448,342
448,367
448,416
448,497
448,536
448,539
448,573
449,33
449,157
449,214
449,234
449,245
449,263
449,275
449,366
449,412
449,481
449,519
450,29
450,46
450,199
450,270
450,314
450,370
450,467
451,18
451,111
451,207
451,223
451,260
452,111
452,238
452,295
452,388
452,463
452,597
453,90
453,367
453,425
454,14
454,44
454,98
454,243
454,289
454,296
454,412
454,438
454,451
454,490
454,535
455,330
456,6
456,44
456,190
456,198
456,357
456,402
456,444
456,492
456,499
456,507
456,517
456,532
456,535
457,21
457,46
457,218
457,352
457,354
457,514
458,157
458,223
458,243
458,481
458,516
459,78
459,198
459,431
459,527
460,68
460,139
460,179
460,189
460,224
460,345
460,366
460,406
460,492
460,517
461,152
461,174
461,188
461,197
461,225
461,273
461,363
461,383
461,459
461,488
461,546
462,312
462,472
463,218
463,308
463,312
463,586
464,361
464,380
464,457
465,105
465,139
465,228
465,401
465,573
465,589
466,70
466,115
466,325
466,451
466,455
467,62
467,231
467,301
467,378
467,423
467,475
467,545
467,559
