source_airport_id,target_airport_id
49,4
49,11
49,12
49,16
49,31
49,32
49,41
49,57
49,65
49,98
49,104
49,144
49,145
50,60
50,96
50,116
51,75
51,80
51,83
51,93
51,116
51,127
51,141
52,53
53,6
53,56
54,11
54,25
54,28
54,95
54,99
54,123
55,139
56,43
56,52
57,14
57,40
57,69
57,81
57,98
57,103
57,124
57,141
58,19
58,26
58,28
58,75
58,81
58,120
58,132
59,8
59,31
59,51
59,57
59,69
59,70
59,113
59,118
59,125
59,130
59,139
60,4
60,16
60,73
60,98
60,102
60,112
60,128
60,145
61,76
61,77
61,125
62,8
62,26
62,80
62,81
62,107
63,59
63,62
63,84
63,120
63,147
64,9
64,17
64,33
64,35
64,36
64,40
64,46
64,49
64,57
64,68
64,83
64,121
64,142
64,148
64,150
65,1
65,33
65,57
65,72
65,73
65,95
65,100
65,134
65,142
66,133
67,36
67,61
67,66
67,73
67,95
67,122
68,8
68,17
68,29
68,55
68,65
68,81
68,85
68,88
68,98
68,99
68,108
68,115
68,118
68,127
68,136
68,147
68,150
69,31
69,74
69,104
69,136
69,145
70,32
70,59
70,80
70,81
70,92
70,103
70,117
71,9
71,26
71,27
71,58
71,64
71,138
71,139
71,142
72,87
73,14
73,26
73,31
73,41
73,64
73,69
73,78
73,124
73,142
73,148
74,10
74,17
74,26
74,40
74,69
74,80
74,94
74,100
74,133
75,117
75,125
76,109
76,139
77,47
77,51
77,69
77,83
77,120
77,140
78,52
79,13
79,32
79,40
79,58
79,60
79,95
79,142
79,145
80,21
80,50
80,58
80,105
80,107
80,124
80,140
81,8
81,11
81,83
81,95
81,100
81,107
81,128
81,139
82,15
82,54
82,59
82,66
82,81
82,88
82,102
82,118
82,124
83,21
83,57
83,102
84,36
84,139
85,101
86,14
86,27
86,30
86,55
86,82
86,116
86,123
86,138
86,144
86,147
87,90
88,5
88,31
88,68
88,137
89,19
89,24
89,31
89,32
89,61
89,69
89,88
89,103
90,52
90,56
91,3
91,8
91,92
91,93
91,97
91,99
91,137
91,141
91,142
92,4
92,37
92,68
92,94
92,115
92,120
92,141
92,144
93,76
93,77
93,79
93,83
93,129
93,139
93,147
94,7
94,8
94,32
94,57
94,59
94,79
94,121
94,137
95,26
95,29
95,48
95,68
95,89
95,94
96,2
96,8
96,18
96,22
96,34
96,71
96,76
96,91
96,111
97,16
97,35
97,39
97,118
97,147
98,14
98,21
98,82
98,83
98,148
99,4
99,17
99,35
99,48
99,56
99,57
99,107
99,124
100,33
100,97
100,109
100,139
101,7
101,122
101,123
101,131
101,134
102,7
102,19
102,35
102,57
102,64
102,65
102,83
102,92
102,100
102,117
102,132
102,137
103,21
103,27
103,93
103,104
103,133
104,13
104,23
104,39
104,51
104,59
104,63
104,68
104,103
104,112
104,117
104,143
105,5
105,49
105,104
105,107
105,118
105,122
105,124
105,126
106,52
107,7
107,25
107,26
107,32
107,58
107,88
107,105
107,118
107,143
107,145
108,13
108,40
108,89
108,116
109,4
109,27
109,41
109,47
109,49
109,74
109,117
110,19
110,22
110,23
110,64
110,67
110,111
110,113
110,141
111,50
111,62
111,91
111,100
111,110
111,139
112,10
112,16
112,37
112,85
112,102
112,116
113,21
113,112
113,123
114,6
114,52
115,4
115,7
115,17
115,21
115,29
115,50
115,64
115,67
115,68
115,75
115,150
116,59
116,85
116,107
116,124
116,127
117,16
117,30
117,37
117,54
117,104
117,109
117,118
117,136
117,141
118,31
118,34
118,35
118,73
118,139
119,16
119,40
119,55
119,86
119,102
119,116
119,120
119,126
119,127
119,132
119,149
120,8
120,17
120,82
120,89
120,102
121,45
121,73
121,93
122,55
122,96
122,145
122,147
123,67
124,1
124,19
124,27
124,31
124,95
124,103
124,110
124,120
124,128
124,148
125,47
125,59
125,70
125,83
125,136
125,139
126,16
126,30
126,33
126,44
126,60
126,67
126,81
126,111
126,120
127,31
127,50
127,51
127,105
128,11
128,27
128,57
128,61
128,77
128,81
128,82
128,96
128,109
129,18
129,33
129,63
129,112
129,119
129,132
129,135
129,148
130,14
130,35
130,38
130,55
130,68
130,76
130,86
130,95
130,138
130,145
130,147
131,77
132,11
132,14
132,39
132,63
132,71
132,77
132,95
132,122
132,126
132,130
132,142
133,21
133,24
133,52
133,73
133,79
133,137
134,2
134,27
134,50
134,99
134,103
135,12
135,39
135,92
135,116
136,49
136,60
136,61
136,103
136,110
136,117
136,133
137,1
137,8
137,48
137,54
137,67
137,77
138,12
138,96
138,98
138,99
138,107
138,123
139,49
139,85
139,100
140,10
140,45
140,68
140,120
140,147
141,16
141,27
141,30
141,76
141,98
141,116
141,132
142,3
142,5
142,26
142,55
142,77
142,100
142,104
142,126
142,128
143,17
143,33
143,37
143,57
143,77
143,81
143,89
143,115
143,124
144,2
144,26
144,61
144,67
144,81
144,148
145,8
145,14
145,95
145,97
145,107
145,139
146,87
147,35
147,86
147,91
147,92
147,93
147,117
148,25
148,28
148,31
148,57
148,62
148,66
148,74
148,118
148,125
148,133
149,23
149,27
149,59
149,97
149,108
149,112
149,119
149,137
149,141
149,147
150,9
150,29
150,54
150,67
150,82
150,100
150,143
150,149
