airport_id,name,iata,lat,lon
39,Synthetic Airport 39,A038,48.70942,-125.252785
40,Synthetic Airport 40,A039,42.444378,-72.267166
41,Synthetic Airport 41,A040,23.390335,-80.93673
42,Synthetic Airport 42,A041,34.750435,-122.799515
43,Synthetic Airport 43,A042,50.29823,1.4394226
44,Synthetic Airport 44,A043,42.643208,-74.291435
45,Synthetic Airport 45,A044,42.848743,-105.97367
46,Synthetic Airport 46,A045,47.742825,-119.82829
47,Synthetic Airport 47,A046,42.90723,-102.615005
48,Synthetic Airport 48,A047,44.00646,-87.109024
49,Synthetic Airport 49,A048,37.501896,-116.76737
50,Synthetic Airport 50,A049,39.166634,-75.76281
51,Synthetic Airport 51,A050,40.70471,-91.16496
52,Synthetic Airport 52,A051,42.16186,-88.34654
53,Synthetic Airport 53,A052,54.321346,-2.730667
54,Synthetic Airport 54,A053,34.6141,-96.30817
55,Synthetic Airport 55,A054,37.25545,-105.85581
56,Synthetic Airport 56,A055,35.175026,-123.57886
57,Synthetic Airport 57,A056,35.302513,-84.41423
58,Synthetic Airport 58,A057,42.39474,-89.5891
59,Synthetic Airport 59,A058,31.020475,-100.87487
60,Synthetic Airport 60,A059,43.364323,-89.36083
61,Synthetic Airport 61,A060,54.24682,0.9458313
62,Synthetic Airport 62,A061,35.274998,-83.9596
63,Synthetic Airport 63,A062,40.885616,-71.919235
64,Synthetic Airport 64,A063,42.57729,-101.31768
65,Synthetic Airport 65,A064,39.894184,-72.02769
66,Synthetic Airport 66,A065,36.4604,-122.49659
67,Synthetic Airport 67,A066,35.79534,-123.878075
68,Synthetic Airport 68,A067,51.293606,-121.386086
69,Synthetic Airport 69,A068,44.9479,-70.57521
70,Synthetic Airport 70,A069,32.85124,-94.20255
71,Synthetic Airport 71,A070,52.698128,1.4114227
72,Synthetic Airport 72,A071,33.847836,-98.64154
73,Synthetic Airport 73,A072,41.777615,-103.51161
74,Synthetic Airport 74,A073,44.41366,-86.494774
75,Synthetic Airport 75,A074,48.861164,-119.86235
76,Synthetic Airport 76,A075,40.497196,-76.30472
77,Synthetic Airport 77,A076,32.940952,-119.796486
78,Synthetic Airport 78,A077,45.440346,-122.03264
79,Synthetic Airport 79,A078,27.680883,-96.79061
80,Synthetic Airport 80,A079,40.48977,-74.99192
81,Synthetic Airport 81,A080,45.815845,-121.30936
82,Synthetic Airport 82,A081,51.57284,-1.0398102
83,Synthetic Airport 83,A082,40.471775,-71.56787
84,Synthetic Airport 84,A083,23.770924,-81.25734
85,Synthetic Airport 85,A084,39.674534,-73.38121
86,Synthetic Airport 86,A085,26.669012,-84.4684
87,Synthetic Airport 87,A086,38.000736,-121.97268
88,Synthetic Airport 88,A087,49.7371,-1.7786865
89,Synthetic Airport 89,A088,36.145565,-120.96294
90,Synthetic Airport 90,A089,26.981607,-80.6289
91,Synthetic Airport 91,A090,34.45875,-115.95512
92,Synthetic Airport 92,A091,34.600117,-119.46744
93,Synthetic Airport 93,A092,39.5666,-107.53691
94,Synthetic Airport 94,A093,48.97602,-121.82995
95,Synthetic Airport 95,A094,34.16984,-117.2495
96,Synthetic Airport 96,A095,38.014023,-98.52471
97,Synthetic Airport 97,A096,33.032547,-120.9931
98,Synthetic Airport 98,A097,50.095726,1.0560913
99,Synthetic Airport 99,A098,43.20938,-102.57253
100,Synthetic Airport 100,A099,39.74793,-103.21273
101,Synthetic Airport 101,A100,24.267706,-80.105225
102,Synthetic Airport 102,A101,26.701454,-80.2845
103,Synthetic Airport 103,A102,29.329096,-115.148926
104,Synthetic Airport 104,A103,34.871483,-116.80535
105,Synthetic Airport 105,A104,32.971783,-98.84539
106,Synthetic Airport 106,A105,34.210587,-86.56926
107,Synthetic Airport 107,A106,38.275482,-103.42162
108,Synthetic Airport 108,A107,43.310017,-72.31311
109,Synthetic Airport 109,A108,33.561375,-98.25572
110,Synthetic Airport 110,A109,33.632523,-85.932884
111,Synthetic Airport 111,A110,52.226456,1.4781342
112,Synthetic Airport 112,A111,38.995865,-74.39865
113,Synthetic Airport 113,A112,33.41161,-82.7534
114,Synthetic Airport 114,A113,29.916912,-99.23483
115,Synthetic Airport 115,A114,45.263466,-124.26926
116,Synthetic Airport 116,A115,38.234623,-125.77912
117,Synthetic Airport 117,A116,26.054987,-80.340996
118,Synthetic Airport 118,A117,34.408554,-97.8337
119,Synthetic Airport 119,A118,24.48806,-83.625084
120,Synthetic Airport 120,A119,40.437077,-73.46054
121,Synthetic Airport 121,A120,38.497173,-105.72004
122,Synthetic Airport 122,A121,34.168617,-84.86292
123,Synthetic Airport 123,A122,53.050156,2.3399506
124,Synthetic Airport 124,A123,42.793285,-71.83946
125,Synthetic Airport 125,A124,35.0945,-117.41906
126,Synthetic Airport 126,A125,49.89028,-1.108078
127,Synthetic Airport 127,A126,47.876526,-124.67472
128,Synthetic Airport 128,A127,37.78312,-105.97731
129,Synthetic Airport 129,A128,36.0132,-105.41728
130,Synthetic Airport 130,A129,37.967617,-119.86909
131,Synthetic Airport 131,A130,40.02027,-106.51443
132,Synthetic Airport 132,A131,35.4238,-119.4905
133,Synthetic Airport 133,A132,34.542454,-97.057205
134,Synthetic Airport 134,A133,35.143677,-121.59816
135,Synthetic Airport 135,A134,38.811966,-71.618484
136,Synthetic Airport 136,A135,37.595215,-119.72982
137,Synthetic Airport 137,A136,33.027115,-97.33598
138,Synthetic Airport 138,A137,34.439037,-80.58431
139,Synthetic Airport 139,A138,34.985676,-121.03719
140,Synthetic Airport 140,A139,40.114464,-75.34361
141,Synthetic Airport 141,A140,27.053701,-82.23487
142,Synthetic Airport 142,A141,37.707264,-119.24292
143,Synthetic Airport 143,A142,37.318443,-105.1769
144,Synthetic Airport 144,A143,50.66073,-120.73638
145,Synthetic Airport 145,A144,46.84632,-123.93971
146,Synthetic Airport 146,A145,44.529552,-123.448425
147,Synthetic Airport 147,A146,54.09696,-2.152069
148,Synthetic Airport 148,A147,35.4492,-121.84984
149,Synthetic Airport 149,A148,31.567095,-121.31091
150,Synthetic Airport 150,A149,48.846825,-121.21482
151,Synthetic Airport 151,A150,35.97149,-119.99073
152,Synthetic Airport 152,A151,33.731556,-84.86528
153,Synthetic Airport 153,A152,32.15268,-83.57067
154,Synthetic Airport 154,A153,48.44026,0.13479614
155,Synthetic Airport 155,A154,34.106945,-112.86296
156,Synthetic Airport 156,A155,37.24679,-89.72677
157,Synthetic Airport 157,A156,44.485577,-126.47392
158,Synthetic Airport 158,A157,44.03588,-90.528336
159,Synthetic Airport 159,A158,34.079334,-95.39457
160,Synthetic Airport 160,A159,40.000248,-124.519264
161,Synthetic Airport 161,A160,34.695004,-116.36755
162,Synthetic Airport 162,A161,38.2906,-74.21904
163,Synthetic Airport 163,A162,34.815464,-116.933235
164,Synthetic Airport 164,A163,36.950558,-76.83663
165,Synthetic Airport 165,A164,48.766575,-120.240005
166,Synthetic Airport 166,A165,44.626537,-85.60647
167,Synthetic Airport 167,A166,31.55959,-86.29342
168,Synthetic Airport 168,A167,53.44242,2.172287
169,Synthetic Airport 169,A168,37.61548,-117.13081
170,Synthetic Airport 170,A169,25.388119,-80.29527
171,Synthetic Airport 171,A170,21.7615,-82.161446
172,Synthetic Airport 172,A171,40.24045,-74.97576
173,Synthetic Airport 173,A172,43.620277,-88.48684
174,Synthetic Airport 174,A173,34.101463,-120.368034
175,Synthetic Airport 175,A174,40.917458,-84.26036
176,Synthetic Airport 176,A175,32.13924,-85.26205
177,Synthetic Airport 177,A176,48.12083,-0.907959
178,Synthetic Airport 178,A177,34.89452,-99.81222
179,Synthetic Airport 179,A178,39.80147,-105.72037
180,Synthetic Airport 180,A179,39.8461,-103.73582
181,Synthetic Airport 181,A180,43.847088,-91.91787
182,Synthetic Airport 182,A181,32.044064,-83.05498
183,Synthetic Airport 183,A182,40.358784,-116.624146
184,Synthetic Airport 184,A183,50.45931,1.9523621
185,Synthetic Airport 185,A184,38.22561,-74.92032
186,Synthetic Airport 186,A185,38.804005,-125.5114
187,Synthetic Airport 187,A186,40.536106,-105.23267
188,Synthetic Airport 188,A187,37.86361,-106.74281
189,Synthetic Airport 189,A188,45.576733,-125.82908
190,Synthetic Airport 190,A189,53.075066,-1.975296
191,Synthetic Airport 191,A190,33.43354,-99.82329
192,Synthetic Airport 192,A191,34.422268,-80.585655
193,Synthetic Airport 193,A192,42.34039,-72.28872
194,Synthetic Airport 194,A193,24.552368,-78.532715
195,Synthetic Airport 195,A194,35.393482,-99.25859
196,Synthetic Airport 196,A195,25.830091,-77.54997
197,Synthetic Airport 197,A196,42.063038,-74.52948
198,Synthetic Airport 198,A197,40.125248,-86.20975
199,Synthetic Airport 199,A198,27.289558,-82.32519
200,Synthetic Airport 200,A199,33.454033,-95.79597
201,Synthetic Airport 201,A200,46.926617,-91.255066
202,Synthetic Airport 202,A201,51.169983,-0.8029175
203,Synthetic Airport 203,A202,45.038612,-88.39463
204,Synthetic Airport 204,A203,43.260338,-90.63895
205,Synthetic Airport 205,A204,54.623707,-0.40348816
206,Synthetic Airport 206,A205,51.967346,-1.5929565
207,Synthetic Airport 207,A206,52.459343,-1.246872
208,Synthetic Airport 208,A207,29.53787,-116.93908
209,Synthetic Airport 209,A208,37.333157,-102.09053
210,Synthetic Airport 210,A209,35.01966,-97.439125
211,Synthetic Airport 211,A210,26.675306,-77.72633
212,Synthetic Airport 212,A211,41.433945,-102.676094
213,Synthetic Airport 213,A212,46.962128,-120.82304
214,Synthetic Airport 214,A213,35.545284,-115.24004
215,Synthetic Airport 215,A214,32.96408,-87.43202
216,Synthetic Airport 216,A215,37.54338,-119.723526
217,Synthetic Airport 217,A216,42.3211,-103.920334
218,Synthetic Airport 218,A217,35.089943,-97.81962
219,Synthetic Airport 219,A218,36.786674,-122.71242
220,Synthetic Airport 220,A219,42.11249,-85.873604
221,Synthetic Airport 221,A220,34.14972,-82.02685
222,Synthetic Airport 222,A221,51.22422,0.9825287
223,Synthetic Airport 223,A222,37.457077,-124.68634
224,Synthetic Airport 224,A223,38.00986,-107.583626
225,Synthetic Airport 225,A224,43.14277,-87.807655
226,Synthetic Airport 226,A225,49.41815,0.82769775
227,Synthetic Airport 227,A226,31.751396,-85.789406
228,Synthetic Airport 228,A227,35.470997,-95.26432
229,Synthetic Airport 229,A228,44.323574,-72.54193
230,Synthetic Airport 230,A229,51.1712,-121.32279
231,Synthetic Airport 231,A230,40.59549,-106.17138
232,Synthetic Airport 232,A231,39.605392,-71.272064
233,Synthetic Airport 233,A232,43.489555,-85.94752
234,Synthetic Airport 234,A233,50.57891,-119.57601
235,Synthetic Airport 235,A234,34.209076,-117.62217
236,Synthetic Airport 236,A235,25.024326,-82.77834
237,Synthetic Airport 237,A236,38.680458,-87.11616
238,Synthetic Airport 238,A237,22.461256,-78.5255
239,Synthetic Airport 239,A238,37.401802,-118.653824
240,Synthetic Airport 240,A239,30.000507,-99.288216
241,Synthetic Airport 241,A240,31.594584,-95.894646
242,Synthetic Airport 242,A241,32.329105,-95.72815
243,Synthetic Airport 243,A242,51.983047,-2.9235992
244,Synthetic Airport 244,A243,37.293484,-106.093666
245,Synthetic Airport 245,A244,35.09783,-121.271194
246,Synthetic Airport 246,A245,34.810837,-83.75504
247,Synthetic Airport 247,A246,51.628853,-0.07917786
248,Synthetic Airport 248,A247,38.63038,-101.191444
249,Synthetic Airport 249,A248,33.21448,-120.21975
250,Synthetic Airport 250,A249,43.613007,-119.6434
